,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11218,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,10746,165090005,FUT_TOPIX_2009,2020-08-21
3,11788,ソシエテ・ジェネラル,Societe Generale,10705,11788,ソシエテ・ジェネラル,Societe Generale,10301,165090005,FUT_TOPIX_2009,2020-08-21
4,11714,ＪＰモルガン証券,JPMorgan Japan,1524,12792,メリルリンチ日本証券,Merrill Lynch Japan,1742,165090005,FUT_TOPIX_2009,2020-08-21
5,12792,メリルリンチ日本証券,Merrill Lynch Japan,1287,11635,クレディ・スイス証券,Credit Suisse Japan,1566,165090005,FUT_TOPIX_2009,2020-08-21
6,11635,クレディ・スイス証券,Credit Suisse Japan,1147,12800,モルガンスタンレー,Morgan Stanley MUFG,1238,165090005,FUT_TOPIX_2009,2020-08-21
7,12410,バークレイズ証券,Barclays Japan,1134,11560,ゴールドマンサックス,Goldman Sachs Japan,863,165090005,FUT_TOPIX_2009,2020-08-21
8,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,803,12410,バークレイズ証券,Barclays Japan,839,165090005,FUT_TOPIX_2009,2020-08-21
9,12800,モルガンスタンレー,Morgan Stanley MUFG,718,11714,ＪＰモルガン証券,JPMorgan Japan,675,165090005,FUT_TOPIX_2009,2020-08-21
10,12176,ドイツ証券,Deutsche Securities,663,12724,ＨＳＢＣ証券,HSBC (Japan),640,165090005,FUT_TOPIX_2009,2020-08-21
11,11560,ゴールドマンサックス,Goldman Sachs Japan,560,12400,野村證券,Nomura Securities,568,165090005,FUT_TOPIX_2009,2020-08-21
12,12000,大和証券,Daiwa Securities,432,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),549,165090005,FUT_TOPIX_2009,2020-08-21
13,12400,野村證券,Nomura Securities,381,12176,ドイツ証券,Deutsche Securities,514,165090005,FUT_TOPIX_2009,2020-08-21
14,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,366,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,468,165090005,FUT_TOPIX_2009,2020-08-21
15,11696,みずほ証券,Mizuho Securities,240,11746,ＵＢＳ証券,UBS Securities Japan,360,165090005,FUT_TOPIX_2009,2020-08-21
16,12336,日産証券,Nissan Securities,202,11256,ＳＢＩ証券,SBI SECURITIES,213,165090005,FUT_TOPIX_2009,2020-08-21
17,11256,ＳＢＩ証券,SBI SECURITIES,185,11696,みずほ証券,Mizuho Securities,151,165090005,FUT_TOPIX_2009,2020-08-21
18,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),164,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,150,165090005,FUT_TOPIX_2009,2020-08-21
19,11272,岡三証券,OKASAN SECURITIES,136,12336,日産証券,Nissan Securities,143,165090005,FUT_TOPIX_2009,2020-08-21
20,12464,廣田証券,HIROTA SECURITIES,114,12000,大和証券,Daiwa Securities,112,165090005,FUT_TOPIX_2009,2020-08-21
21,11746,ＵＢＳ証券,UBS Securities Japan,104,11272,岡三証券,OKASAN SECURITIES,102,165090005,FUT_TOPIX_2009,2020-08-21
24,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11774,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11899,165090018,FUT_NK225_2009,2020-08-21
25,11788,ソシエテ・ジェネラル,Societe Generale,10206,11788,ソシエテ・ジェネラル,Societe Generale,10275,165090018,FUT_NK225_2009,2020-08-21
26,11714,ＪＰモルガン証券,JPMorgan Japan,1685,12400,野村證券,Nomura Securities,1158,165090018,FUT_NK225_2009,2020-08-21
27,12792,メリルリンチ日本証券,Merrill Lynch Japan,1056,12792,メリルリンチ日本証券,Merrill Lynch Japan,978,165090018,FUT_NK225_2009,2020-08-21
28,11635,クレディ・スイス証券,Credit Suisse Japan,848,11635,クレディ・スイス証券,Credit Suisse Japan,977,165090018,FUT_NK225_2009,2020-08-21
29,11256,ＳＢＩ証券,SBI SECURITIES,835,11256,ＳＢＩ証券,SBI SECURITIES,834,165090018,FUT_NK225_2009,2020-08-21
30,12560,松井証券,MATSUI SECURITIES,743,12560,松井証券,MATSUI SECURITIES,819,165090018,FUT_NK225_2009,2020-08-21
31,12800,モルガンスタンレー,Morgan Stanley MUFG,662,12336,日産証券,Nissan Securities,807,165090018,FUT_NK225_2009,2020-08-21
32,12410,バークレイズ証券,Barclays Japan,550,12057,楽天証券,Rakuten Securities,597,165090018,FUT_NK225_2009,2020-08-21
33,12336,日産証券,Nissan Securities,497,12800,モルガンスタンレー,Morgan Stanley MUFG,579,165090018,FUT_NK225_2009,2020-08-21
34,11696,みずほ証券,Mizuho Securities,466,12176,ドイツ証券,Deutsche Securities,514,165090018,FUT_NK225_2009,2020-08-21
35,12057,楽天証券,Rakuten Securities,439,11060,ａｕカブコム証券,au Kabucom Securitie,374,165090018,FUT_NK225_2009,2020-08-21
36,12400,野村證券,Nomura Securities,363,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,318,165090018,FUT_NK225_2009,2020-08-21
37,11060,ａｕカブコム証券,au Kabucom Securitie,335,12330,マネックス証券,Monex,277,165090018,FUT_NK225_2009,2020-08-21
38,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,258,12410,バークレイズ証券,Barclays Japan,265,165090018,FUT_NK225_2009,2020-08-21
39,11746,ＵＢＳ証券,UBS Securities Japan,235,11696,みずほ証券,Mizuho Securities,262,165090018,FUT_NK225_2009,2020-08-21
40,12330,マネックス証券,Monex,216,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),221,165090018,FUT_NK225_2009,2020-08-21
41,12000,大和証券,Daiwa Securities,200,11746,ＵＢＳ証券,UBS Securities Japan,208,165090018,FUT_NK225_2009,2020-08-21
42,12176,ドイツ証券,Deutsche Securities,190,12000,大和証券,Daiwa Securities,154,165090018,FUT_NK225_2009,2020-08-21
43,11560,ゴールドマンサックス,Goldman Sachs Japan,144,11714,ＪＰモルガン証券,JPMorgan Japan,147,165090018,FUT_NK225_2009,2020-08-21
46,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,169,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,130,165120018,FUT_NK225_2012,2020-08-21
47,11788,ソシエテ・ジェネラル,Societe Generale,132,11788,ソシエテ・ジェネラル,Societe Generale,86,165120018,FUT_NK225_2012,2020-08-21
48,12560,松井証券,MATSUI SECURITIES,58,12057,楽天証券,Rakuten Securities,70,165120018,FUT_NK225_2012,2020-08-21
49,12057,楽天証券,Rakuten Securities,50,12560,松井証券,MATSUI SECURITIES,60,165120018,FUT_NK225_2012,2020-08-21
50,11060,ａｕカブコム証券,au Kabucom Securitie,23,12336,日産証券,Nissan Securities,59,165120018,FUT_NK225_2012,2020-08-21
51,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),20,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),35,165120018,FUT_NK225_2012,2020-08-21
52,11256,ＳＢＩ証券,SBI SECURITIES,18,11060,ａｕカブコム証券,au Kabucom Securitie,31,165120018,FUT_NK225_2012,2020-08-21
53,12336,日産証券,Nissan Securities,16,11256,ＳＢＩ証券,SBI SECURITIES,17,165120018,FUT_NK225_2012,2020-08-21
54,12330,マネックス証券,Monex,11,12330,マネックス証券,Monex,10,165120018,FUT_NK225_2012,2020-08-21
55,11727,ＧＭＯクリック証券,GMO CLICK Securities,9,11512,光世証券,The Kosei Securities,5,165120018,FUT_NK225_2012,2020-08-21
56,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,3,11727,ＧＭＯクリック証券,GMO CLICK Securities,5,165120018,FUT_NK225_2012,2020-08-21
57,11784,ライブスター証券,livestar Securities,3,11272,岡三証券,OKASAN SECURITIES,4,165120018,FUT_NK225_2012,2020-08-21
58,11635,クレディ・スイス証券,Credit Suisse Japan,2,11784,ライブスター証券,livestar Securities,2,165120018,FUT_NK225_2012,2020-08-21
59,12000,大和証券,Daiwa Securities,1,12000,大和証券,Daiwa Securities,1,165120018,FUT_NK225_2012,2020-08-21
60,11272,岡三証券,OKASAN SECURITIES,1,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,1,165120018,FUT_NK225_2012,2020-08-21
61,12176,ドイツ証券,Deutsche Securities,1,12792,メリルリンチ日本証券,Merrill Lynch Japan,1,165120018,FUT_NK225_2012,2020-08-21
64,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,241028,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,245543,165090019,FUT_NK225M_2009,2020-08-21
65,11788,ソシエテ・ジェネラル,Societe Generale,156084,11788,ソシエテ・ジェネラル,Societe Generale,151717,165090019,FUT_NK225M_2009,2020-08-21
66,11256,ＳＢＩ証券,SBI SECURITIES,32262,11256,ＳＢＩ証券,SBI SECURITIES,26804,165090019,FUT_NK225M_2009,2020-08-21
67,12560,松井証券,MATSUI SECURITIES,19519,12560,松井証券,MATSUI SECURITIES,20256,165090019,FUT_NK225M_2009,2020-08-21
68,12057,楽天証券,Rakuten Securities,17396,12057,楽天証券,Rakuten Securities,19310,165090019,FUT_NK225M_2009,2020-08-21
69,12792,メリルリンチ日本証券,Merrill Lynch Japan,13236,12792,メリルリンチ日本証券,Merrill Lynch Japan,10079,165090019,FUT_NK225M_2009,2020-08-21
70,11060,ａｕカブコム証券,au Kabucom Securitie,8208,11635,クレディ・スイス証券,Credit Suisse Japan,8982,165090019,FUT_NK225M_2009,2020-08-21
71,11635,クレディ・スイス証券,Credit Suisse Japan,7566,11060,ａｕカブコム証券,au Kabucom Securitie,8951,165090019,FUT_NK225M_2009,2020-08-21
72,12336,日産証券,Nissan Securities,6418,12336,日産証券,Nissan Securities,5412,165090019,FUT_NK225M_2009,2020-08-21
73,11272,岡三証券,OKASAN SECURITIES,4141,11714,ＪＰモルガン証券,JPMorgan Japan,4644,165090019,FUT_NK225M_2009,2020-08-21
74,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),3915,11272,岡三証券,OKASAN SECURITIES,4578,165090019,FUT_NK225M_2009,2020-08-21
75,12795,インタラクティブ証券,Interactive Brokers,3711,12330,マネックス証券,Monex,3793,165090019,FUT_NK225M_2009,2020-08-21
76,12330,マネックス証券,Monex,3507,12795,インタラクティブ証券,Interactive Brokers,3699,165090019,FUT_NK225M_2009,2020-08-21
77,11714,ＪＰモルガン証券,JPMorgan Japan,3374,12400,野村證券,Nomura Securities,3454,165090019,FUT_NK225M_2009,2020-08-21
78,12400,野村證券,Nomura Securities,3104,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),3024,165090019,FUT_NK225M_2009,2020-08-21
