,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
57,11727,ＧＭＯクリック証券,GMO CLICK Securities,7,11272,岡三証券,OKASAN SECURITIES,4,165120018,FUT_NK225_2012,2020-08-24
58,11272,岡三証券,OKASAN SECURITIES,6,12792,メリルリンチ日本証券,Merrill Lynch Japan,1,165120018,FUT_NK225_2012,2020-08-24
59,12330,マネックス証券,Monex,4,12176,ドイツ証券,Deutsche Securities,1,165120018,FUT_NK225_2012,2020-08-24
60,11512,光世証券,The Kosei Securities,3,12795,インタラクティブ証券,Interactive Brokers,1,165120018,FUT_NK225_2012,2020-08-24
61,11784,ライブスター証券,livestar Securities,1,11784,ライブスター証券,livestar Securities,1,165120018,FUT_NK225_2012,2020-08-24
64,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,213679,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,206286,165090019,FUT_NK225M_2009,2020-08-24
65,11788,ソシエテ・ジェネラル,Societe Generale,113620,11788,ソシエテ・ジェネラル,Societe Generale,111362,165090019,FUT_NK225M_2009,2020-08-24
66,11256,ＳＢＩ証券,SBI SECURITIES,28162,11256,ＳＢＩ証券,SBI SECURITIES,32803,165090019,FUT_NK225M_2009,2020-08-24
67,12057,楽天証券,Rakuten Securities,22163,12057,楽天証券,Rakuten Securities,23429,165090019,FUT_NK225M_2009,2020-08-24
68,12560,松井証券,MATSUI SECURITIES,17929,12560,松井証券,MATSUI SECURITIES,19095,165090019,FUT_NK225M_2009,2020-08-24
69,12792,メリルリンチ日本証券,Merrill Lynch Japan,13173,12792,メリルリンチ日本証券,Merrill Lynch Japan,9626,165090019,FUT_NK225M_2009,2020-08-24
70,11060,ａｕカブコム証券,au Kabucom Securitie,7397,11060,ａｕカブコム証券,au Kabucom Securitie,8338,165090019,FUT_NK225M_2009,2020-08-24
71,11272,岡三証券,OKASAN SECURITIES,5238,12336,日産証券,Nissan Securities,5958,165090019,FUT_NK225M_2009,2020-08-24
72,12336,日産証券,Nissan Securities,4792,11272,岡三証券,OKASAN SECURITIES,5641,165090019,FUT_NK225M_2009,2020-08-24
73,12330,マネックス証券,Monex,3288,12330,マネックス証券,Monex,3745,165090019,FUT_NK225M_2009,2020-08-24
74,11727,ＧＭＯクリック証券,GMO CLICK Securities,2490,12000,大和証券,Daiwa Securities,3275,165090019,FUT_NK225M_2009,2020-08-24
75,11784,ライブスター証券,livestar Securities,2466,11727,ＧＭＯクリック証券,GMO CLICK Securities,2734,165090019,FUT_NK225M_2009,2020-08-24
76,11714,ＪＰモルガン証券,JPMorgan Japan,1447,11784,ライブスター証券,livestar Securities,2532,165090019,FUT_NK225M_2009,2020-08-24
77,11635,クレディ・スイス証券,Credit Suisse Japan,771,12800,モルガンスタンレー,Morgan Stanley MUFG,1359,165090019,FUT_NK225M_2009,2020-08-24
78,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),675,11560,ゴールドマンサックス,Goldman Sachs Japan,883,165090019,FUT_NK225M_2009,2020-08-24
79,12000,大和証券,Daiwa Securities,460,11635,クレディ・スイス証券,Credit Suisse Japan,486,165090019,FUT_NK225M_2009,2020-08-24
80,11560,ゴールドマンサックス,Goldman Sachs Japan,412,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),471,165090019,FUT_NK225M_2009,2020-08-24
81,12410,バークレイズ証券,Barclays Japan,369,11714,ＪＰモルガン証券,JPMorgan Japan,450,165090019,FUT_NK225M_2009,2020-08-24
82,12800,モルガンスタンレー,Morgan Stanley MUFG,300,12288,フィリップ証券,Phillip Securities,425,165090019,FUT_NK225M_2009,2020-08-24
83,12888,山和証券,YAMAWA SECURITIES,295,12888,山和証券,YAMAWA SECURITIES,396,165090019,FUT_NK225M_2009,2020-08-24
86,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,5967,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,6032,165100019,FUT_NK225M_2010,2020-08-24
87,11788,ソシエテ・ジェネラル,Societe Generale,4757,11788,ソシエテ・ジェネラル,Societe Generale,4623,165100019,FUT_NK225M_2010,2020-08-24
88,12057,楽天証券,Rakuten Securities,232,12057,楽天証券,Rakuten Securities,277,165100019,FUT_NK225M_2010,2020-08-24
89,11256,ＳＢＩ証券,SBI SECURITIES,158,11256,ＳＢＩ証券,SBI SECURITIES,128,165100019,FUT_NK225M_2010,2020-08-24
90,12560,松井証券,MATSUI SECURITIES,70,11060,ａｕカブコム証券,au Kabucom Securitie,105,165100019,FUT_NK225M_2010,2020-08-24
91,11060,ａｕカブコム証券,au Kabucom Securitie,65,12560,松井証券,MATSUI SECURITIES,57,165100019,FUT_NK225M_2010,2020-08-24
92,12330,マネックス証券,Monex,28,12330,マネックス証券,Monex,32,165100019,FUT_NK225M_2010,2020-08-24
93,12336,日産証券,Nissan Securities,8,11727,ＧＭＯクリック証券,GMO CLICK Securities,22,165100019,FUT_NK225M_2010,2020-08-24
94,11727,ＧＭＯクリック証券,GMO CLICK Securities,5,12000,大和証券,Daiwa Securities,10,165100019,FUT_NK225M_2010,2020-08-24
95,12000,大和証券,Daiwa Securities,3,11448,エイチ・エス証券,H.S. SECURITIES,4,165100019,FUT_NK225M_2010,2020-08-24
96,11272,岡三証券,OKASAN SECURITIES,1,12336,日産証券,Nissan Securities,2,165100019,FUT_NK225M_2010,2020-08-24
97,-,-,-,-,11784,ライブスター証券,livestar Securities,2,165100019,FUT_NK225M_2010,2020-08-24
100,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,60,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,20,165110019,FUT_NK225M_2011,2020-08-24
101,12330,マネックス証券,Monex,10,11788,ソシエテ・ジェネラル,Societe Generale,19,165110019,FUT_NK225M_2011,2020-08-24
102,11256,ＳＢＩ証券,SBI SECURITIES,9,11256,ＳＢＩ証券,SBI SECURITIES,17,165110019,FUT_NK225M_2011,2020-08-24
103,12057,楽天証券,Rakuten Securities,6,11060,ａｕカブコム証券,au Kabucom Securitie,12,165110019,FUT_NK225M_2011,2020-08-24
104,12560,松井証券,MATSUI SECURITIES,3,12057,楽天証券,Rakuten Securities,11,165110019,FUT_NK225M_2011,2020-08-24
105,11060,ａｕカブコム証券,au Kabucom Securitie,3,12330,マネックス証券,Monex,11,165110019,FUT_NK225M_2011,2020-08-24
106,11788,ソシエテ・ジェネラル,Societe Generale,3,11544,岩井コスモ証券,IwaiCosmo Securities,4,165110019,FUT_NK225M_2011,2020-08-24
107,11544,岩井コスモ証券,IwaiCosmo Securities,2,11784,ライブスター証券,livestar Securities,2,165110019,FUT_NK225M_2011,2020-08-24
108,11784,ライブスター証券,livestar Securities,1,12000,大和証券,Daiwa Securities,1,165110019,FUT_NK225M_2011,2020-08-24
109,11272,岡三証券,OKASAN SECURITIES,1,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,165110019,FUT_NK225M_2011,2020-08-24
112,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,197,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,385,135092018,PUT_NK225_200911_22000,2020-08-24
113,11714,ＪＰモルガン証券,JPMorgan Japan,180,11256,ＳＢＩ証券,SBI SECURITIES,43,135092018,PUT_NK225_200911_22000,2020-08-24
114,11788,ソシエテ・ジェネラル,Societe Generale,45,12560,松井証券,MATSUI SECURITIES,34,135092018,PUT_NK225_200911_22000,2020-08-24
115,12560,松井証券,MATSUI SECURITIES,37,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),23,135092018,PUT_NK225_200911_22000,2020-08-24
116,11256,ＳＢＩ証券,SBI SECURITIES,33,11635,クレディ・スイス証券,Credit Suisse Japan,18,135092018,PUT_NK225_200911_22000,2020-08-24
117,12057,楽天証券,Rakuten Securities,22,11788,ソシエテ・ジェネラル,Societe Generale,17,135092018,PUT_NK225_200911_22000,2020-08-24
118,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),11,12888,山和証券,YAMAWA SECURITIES,14,135092018,PUT_NK225_200911_22000,2020-08-24
119,11792,シティグループ証券,Citigroup Japan,10,12057,楽天証券,Rakuten Securities,12,135092018,PUT_NK225_200911_22000,2020-08-24
120,12888,山和証券,YAMAWA SECURITIES,9,11060,ａｕカブコム証券,au Kabucom Securitie,6,135092018,PUT_NK225_200911_22000,2020-08-24
121,12330,マネックス証券,Monex,7,12330,マネックス証券,Monex,6,135092018,PUT_NK225_200911_22000,2020-08-24
122,11727,ＧＭＯクリック証券,GMO CLICK Securities,5,11727,ＧＭＯクリック証券,GMO CLICK Securities,3,135092018,PUT_NK225_200911_22000,2020-08-24
123,11060,ａｕカブコム証券,au Kabucom Securitie,4,12795,インタラクティブ証券,Interactive Brokers,2,135092018,PUT_NK225_200911_22000,2020-08-24
124,11272,岡三証券,OKASAN SECURITIES,3,11784,ライブスター証券,livestar Securities,1,135092018,PUT_NK225_200911_22000,2020-08-24
125,12795,インタラクティブ証券,Interactive Brokers,1,11272,岡三証券,OKASAN SECURITIES,1,135092018,PUT_NK225_200911_22000,2020-08-24
126,12400,野村證券,Nomura Securities,1,-,-,-,-,135092018,PUT_NK225_200911_22000,2020-08-24
129,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,61,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,62,135092118,PUT_NK225_200911_22125,2020-08-24
130,11788,ソシエテ・ジェネラル,Societe Generale,19,11788,ソシエテ・ジェネラル,Societe Generale,15,135092118,PUT_NK225_200911_22125,2020-08-24
131,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,11635,クレディ・スイス証券,Credit Suisse Japan,9,135092118,PUT_NK225_200911_22125,2020-08-24
132,12560,松井証券,MATSUI SECURITIES,3,12057,楽天証券,Rakuten Securities,4,135092118,PUT_NK225_200911_22125,2020-08-24
133,12000,大和証券,Daiwa Securities,3,12000,大和証券,Daiwa Securities,4,135092118,PUT_NK225_200911_22125,2020-08-24
134,11635,クレディ・スイス証券,Credit Suisse Japan,2,11256,ＳＢＩ証券,SBI SECURITIES,2,135092118,PUT_NK225_200911_22125,2020-08-24
135,12057,楽天証券,Rakuten Securities,2,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),1,135092118,PUT_NK225_200911_22125,2020-08-24
138,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,77,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,122,135092218,PUT_NK225_200911_22250,2020-08-24
139,11714,ＪＰモルガン証券,JPMorgan Japan,30,11635,クレディ・スイス証券,Credit Suisse Japan,13,135092218,PUT_NK225_200911_22250,2020-08-24
140,11635,クレディ・スイス証券,Credit Suisse Japan,16,11788,ソシエテ・ジェネラル,Societe Generale,10,135092218,PUT_NK225_200911_22250,2020-08-24
141,11788,ソシエテ・ジェネラル,Societe Generale,13,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,135092218,PUT_NK225_200911_22250,2020-08-24
142,11256,ＳＢＩ証券,SBI SECURITIES,10,12560,松井証券,MATSUI SECURITIES,5,135092218,PUT_NK225_200911_22250,2020-08-24
143,11792,シティグループ証券,Citigroup Japan,10,12336,日産証券,Nissan Securities,5,135092218,PUT_NK225_200911_22250,2020-08-24
144,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),5,12057,楽天証券,Rakuten Securities,3,135092218,PUT_NK225_200911_22250,2020-08-24
145,12057,楽天証券,Rakuten Securities,4,11256,ＳＢＩ証券,SBI SECURITIES,3,135092218,PUT_NK225_200911_22250,2020-08-24
146,11544,岩井コスモ証券,IwaiCosmo Securities,3,12330,マネックス証券,Monex,1,135092218,PUT_NK225_200911_22250,2020-08-24
147,12560,松井証券,MATSUI SECURITIES,3,11544,岩井コスモ証券,IwaiCosmo Securities,1,135092218,PUT_NK225_200911_22250,2020-08-24
148,11272,岡三証券,OKASAN SECURITIES,1,11272,岡三証券,OKASAN SECURITIES,1,135092218,PUT_NK225_200911_22250,2020-08-24
149,-,-,-,-,12000,大和証券,Daiwa Securities,1,135092218,PUT_NK225_200911_22250,2020-08-24
152,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,67,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,103,135092318,PUT_NK225_200911_22375,2020-08-24
153,11635,クレディ・スイス証券,Credit Suisse Japan,49,11788,ソシエテ・ジェネラル,Societe Generale,25,135092318,PUT_NK225_200911_22375,2020-08-24
154,11788,ソシエテ・ジェネラル,Societe Generale,13,11635,クレディ・スイス証券,Credit Suisse Japan,10,135092318,PUT_NK225_200911_22375,2020-08-24
155,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),3,135092318,PUT_NK225_200911_22375,2020-08-24
156,11060,ａｕカブコム証券,au Kabucom Securitie,3,11060,ａｕカブコム証券,au Kabucom Securitie,2,135092318,PUT_NK225_200911_22375,2020-08-24
157,12000,大和証券,Daiwa Securities,2,11256,ＳＢＩ証券,SBI SECURITIES,1,135092318,PUT_NK225_200911_22375,2020-08-24
158,11256,ＳＢＩ証券,SBI SECURITIES,1,-,-,-,-,135092318,PUT_NK225_200911_22375,2020-08-24
159,12560,松井証券,MATSUI SECURITIES,1,-,-,-,-,135092318,PUT_NK225_200911_22375,2020-08-24
162,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,181,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,188,135092518,PUT_NK225_200911_22500,2020-08-24
163,11635,クレディ・スイス証券,Credit Suisse Japan,95,11714,ＪＰモルガン証券,JPMorgan Japan,100,135092518,PUT_NK225_200911_22500,2020-08-24
164,11788,ソシエテ・ジェネラル,Societe Generale,35,11788,ソシエテ・ジェネラル,Societe Generale,60,135092518,PUT_NK225_200911_22500,2020-08-24
165,11792,シティグループ証券,Citigroup Japan,35,11256,ＳＢＩ証券,SBI SECURITIES,22,135092518,PUT_NK225_200911_22500,2020-08-24
166,12057,楽天証券,Rakuten Securities,26,12057,楽天証券,Rakuten Securities,18,135092518,PUT_NK225_200911_22500,2020-08-24
167,12560,松井証券,MATSUI SECURITIES,16,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),16,135092518,PUT_NK225_200911_22500,2020-08-24
168,11727,ＧＭＯクリック証券,GMO CLICK Securities,13,11727,ＧＭＯクリック証券,GMO CLICK Securities,13,135092518,PUT_NK225_200911_22500,2020-08-24
169,11256,ＳＢＩ証券,SBI SECURITIES,13,12560,松井証券,MATSUI SECURITIES,7,135092518,PUT_NK225_200911_22500,2020-08-24
170,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),11,11060,ａｕカブコム証券,au Kabucom Securitie,6,135092518,PUT_NK225_200911_22500,2020-08-24
171,12330,マネックス証券,Monex,8,11784,ライブスター証券,livestar Securities,3,135092518,PUT_NK225_200911_22500,2020-08-24
172,11060,ａｕカブコム証券,au Kabucom Securitie,5,11635,クレディ・スイス証券,Credit Suisse Japan,2,135092518,PUT_NK225_200911_22500,2020-08-24
173,11784,ライブスター証券,livestar Securities,1,11272,岡三証券,OKASAN SECURITIES,2,135092518,PUT_NK225_200911_22500,2020-08-24
174,11544,岩井コスモ証券,IwaiCosmo Securities,1,12336,日産証券,Nissan Securities,1,135092518,PUT_NK225_200911_22500,2020-08-24
175,-,-,-,-,12330,マネックス証券,Monex,1,135092518,PUT_NK225_200911_22500,2020-08-24
176,-,-,-,-,11544,岩井コスモ証券,IwaiCosmo Securities,1,135092518,PUT_NK225_200911_22500,2020-08-24
179,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,114,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,163,135092618,PUT_NK225_200911_22625,2020-08-24
180,11788,ソシエテ・ジェネラル,Societe Generale,36,11788,ソシエテ・ジェネラル,Societe Generale,23,135092618,PUT_NK225_200911_22625,2020-08-24
181,11635,クレディ・スイス証券,Credit Suisse Japan,32,11272,岡三証券,OKASAN SECURITIES,10,135092618,PUT_NK225_200911_22625,2020-08-24
182,11272,岡三証券,OKASAN SECURITIES,10,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,135092618,PUT_NK225_200911_22625,2020-08-24
183,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,11256,ＳＢＩ証券,SBI SECURITIES,4,135092618,PUT_NK225_200911_22625,2020-08-24
184,11060,ａｕカブコム証券,au Kabucom Securitie,5,12330,マネックス証券,Monex,3,135092618,PUT_NK225_200911_22625,2020-08-24
185,11256,ＳＢＩ証券,SBI SECURITIES,3,12057,楽天証券,Rakuten Securities,2,135092618,PUT_NK225_200911_22625,2020-08-24
186,12057,楽天証券,Rakuten Securities,3,11784,ライブスター証券,livestar Securities,1,135092618,PUT_NK225_200911_22625,2020-08-24
187,11544,岩井コスモ証券,IwaiCosmo Securities,1,12336,日産証券,Nissan Securities,1,135092618,PUT_NK225_200911_22625,2020-08-24
188,12560,松井証券,MATSUI SECURITIES,1,-,-,-,-,135092618,PUT_NK225_200911_22625,2020-08-24
189,12336,日産証券,Nissan Securities,1,-,-,-,-,135092618,PUT_NK225_200911_22625,2020-08-24
190,12000,大和証券,Daiwa Securities,1,-,-,-,-,135092618,PUT_NK225_200911_22625,2020-08-24
193,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,118,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,70,135092718,PUT_NK225_200911_22750,2020-08-24
194,11256,ＳＢＩ証券,SBI SECURITIES,12,11788,ソシエテ・ジェネラル,Societe Generale,64,135092718,PUT_NK225_200911_22750,2020-08-24
195,11788,ソシエテ・ジェネラル,Societe Generale,11,11256,ＳＢＩ証券,SBI SECURITIES,8,135092718,PUT_NK225_200911_22750,2020-08-24
196,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,11060,ａｕカブコム証券,au Kabucom Securitie,7,135092718,PUT_NK225_200911_22750,2020-08-24
197,12057,楽天証券,Rakuten Securities,6,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),4,135092718,PUT_NK225_200911_22750,2020-08-24
198,12560,松井証券,MATSUI SECURITIES,3,11784,ライブスター証券,livestar Securities,2,135092718,PUT_NK225_200911_22750,2020-08-24
199,11784,ライブスター証券,livestar Securities,1,12560,松井証券,MATSUI SECURITIES,2,135092718,PUT_NK225_200911_22750,2020-08-24
200,12330,マネックス証券,Monex,1,12057,楽天証券,Rakuten Securities,2,135092718,PUT_NK225_200911_22750,2020-08-24
201,11060,ａｕカブコム証券,au Kabucom Securitie,1,12330,マネックス証券,Monex,1,135092718,PUT_NK225_200911_22750,2020-08-24
204,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,114,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,95,135092818,PUT_NK225_200911_22875,2020-08-24
205,11788,ソシエテ・ジェネラル,Societe Generale,18,11788,ソシエテ・ジェネラル,Societe Generale,50,135092818,PUT_NK225_200911_22875,2020-08-24
206,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),11,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,135092818,PUT_NK225_200911_22875,2020-08-24
207,11256,ＳＢＩ証券,SBI SECURITIES,8,11060,ａｕカブコム証券,au Kabucom Securitie,4,135092818,PUT_NK225_200911_22875,2020-08-24
208,12888,山和証券,YAMAWA SECURITIES,3,12057,楽天証券,Rakuten Securities,4,135092818,PUT_NK225_200911_22875,2020-08-24
209,11060,ａｕカブコム証券,au Kabucom Securitie,3,12888,山和証券,YAMAWA SECURITIES,3,135092818,PUT_NK225_200911_22875,2020-08-24
210,12057,楽天証券,Rakuten Securities,3,11727,ＧＭＯクリック証券,GMO CLICK Securities,3,135092818,PUT_NK225_200911_22875,2020-08-24
211,12330,マネックス証券,Monex,2,-,-,-,-,135092818,PUT_NK225_200911_22875,2020-08-24
212,11272,岡三証券,OKASAN SECURITIES,2,-,-,-,-,135092818,PUT_NK225_200911_22875,2020-08-24
213,12560,松井証券,MATSUI SECURITIES,1,-,-,-,-,135092818,PUT_NK225_200911_22875,2020-08-24
214,11635,クレディ・スイス証券,Credit Suisse Japan,1,-,-,-,-,135092818,PUT_NK225_200911_22875,2020-08-24
