,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
36,12800,モルガンスタンレー,Morgan Stanley MUFG,79,12400,野村證券,Nomura Securities,130,165090018,FUT_NK225_2009,2020-08-21
37,11714,ＪＰモルガン証券,JPMorgan Japan,75,12336,日産証券,Nissan Securities,126,165090018,FUT_NK225_2009,2020-08-21
38,11746,ＵＢＳ証券,UBS Securities Japan,51,11714,ＪＰモルガン証券,JPMorgan Japan,94,165090018,FUT_NK225_2009,2020-08-21
39,11727,ＧＭＯクリック証券,GMO CLICK Securities,48,11696,みずほ証券,Mizuho Securities,74,165090018,FUT_NK225_2009,2020-08-21
40,11272,岡三証券,OKASAN SECURITIES,45,11727,ＧＭＯクリック証券,GMO CLICK Securities,48,165090018,FUT_NK225_2009,2020-08-21
41,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),32,12795,インタラクティブ証券,Interactive Brokers,44,165090018,FUT_NK225_2009,2020-08-21
42,11560,ゴールドマンサックス,Goldman Sachs Japan,25,11272,岡三証券,OKASAN SECURITIES,40,165090018,FUT_NK225_2009,2020-08-21
43,11784,ライブスター証券,livestar Securities,20,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),31,165090018,FUT_NK225_2009,2020-08-21
46,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,69,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,86,165120018,FUT_NK225_2012,2020-08-21
47,11560,ゴールドマンサックス,Goldman Sachs Japan,60,11788,ソシエテ・ジェネラル,Societe Generale,68,165120018,FUT_NK225_2012,2020-08-21
48,12057,楽天証券,Rakuten Securities,36,12336,日産証券,Nissan Securities,37,165120018,FUT_NK225_2012,2020-08-21
49,12560,松井証券,MATSUI SECURITIES,29,12057,楽天証券,Rakuten Securities,29,165120018,FUT_NK225_2012,2020-08-21
50,11788,ソシエテ・ジェネラル,Societe Generale,17,12560,松井証券,MATSUI SECURITIES,17,165120018,FUT_NK225_2012,2020-08-21
51,12336,日産証券,Nissan Securities,16,11060,ａｕカブコム証券,au Kabucom Securitie,8,165120018,FUT_NK225_2012,2020-08-21
52,11060,ａｕカブコム証券,au Kabucom Securitie,16,12330,マネックス証券,Monex,4,165120018,FUT_NK225_2012,2020-08-21
53,11727,ＧＭＯクリック証券,GMO CLICK Securities,5,11727,ＧＭＯクリック証券,GMO CLICK Securities,3,165120018,FUT_NK225_2012,2020-08-21
54,12330,マネックス証券,Monex,5,11272,岡三証券,OKASAN SECURITIES,3,165120018,FUT_NK225_2012,2020-08-21
55,11256,ＳＢＩ証券,SBI SECURITIES,5,11256,ＳＢＩ証券,SBI SECURITIES,3,165120018,FUT_NK225_2012,2020-08-21
56,11272,岡三証券,OKASAN SECURITIES,1,11512,光世証券,The Kosei Securities,1,165120018,FUT_NK225_2012,2020-08-21
59,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,154822,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,157699,165090019,FUT_NK225M_2009,2020-08-21
60,11788,ソシエテ・ジェネラル,Societe Generale,78374,11788,ソシエテ・ジェネラル,Societe Generale,78298,165090019,FUT_NK225M_2009,2020-08-21
61,11256,ＳＢＩ証券,SBI SECURITIES,20815,11256,ＳＢＩ証券,SBI SECURITIES,19338,165090019,FUT_NK225M_2009,2020-08-21
62,12057,楽天証券,Rakuten Securities,15100,12057,楽天証券,Rakuten Securities,13055,165090019,FUT_NK225M_2009,2020-08-21
63,12560,松井証券,MATSUI SECURITIES,14015,12560,松井証券,MATSUI SECURITIES,12669,165090019,FUT_NK225M_2009,2020-08-21
64,11060,ａｕカブコム証券,au Kabucom Securitie,6145,12792,メリルリンチ日本証券,Merrill Lynch Japan,6674,165090019,FUT_NK225M_2009,2020-08-21
65,12792,メリルリンチ日本証券,Merrill Lynch Japan,4981,11060,ａｕカブコム証券,au Kabucom Securitie,5147,165090019,FUT_NK225M_2009,2020-08-21
66,12336,日産証券,Nissan Securities,3885,12336,日産証券,Nissan Securities,4266,165090019,FUT_NK225M_2009,2020-08-21
67,11272,岡三証券,OKASAN SECURITIES,3170,11272,岡三証券,OKASAN SECURITIES,2616,165090019,FUT_NK225M_2009,2020-08-21
68,12330,マネックス証券,Monex,2670,12330,マネックス証券,Monex,2117,165090019,FUT_NK225M_2009,2020-08-21
69,11727,ＧＭＯクリック証券,GMO CLICK Securities,1675,11635,クレディ・スイス証券,Credit Suisse Japan,1653,165090019,FUT_NK225M_2009,2020-08-21
70,11784,ライブスター証券,livestar Securities,1528,11560,ゴールドマンサックス,Goldman Sachs Japan,1601,165090019,FUT_NK225M_2009,2020-08-21
71,12000,大和証券,Daiwa Securities,777,11727,ＧＭＯクリック証券,GMO CLICK Securities,1430,165090019,FUT_NK225M_2009,2020-08-21
72,11635,クレディ・スイス証券,Credit Suisse Japan,576,11784,ライブスター証券,livestar Securities,1288,165090019,FUT_NK225M_2009,2020-08-21
73,11714,ＪＰモルガン証券,JPMorgan Japan,560,12000,大和証券,Daiwa Securities,1242,165090019,FUT_NK225M_2009,2020-08-21
74,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),373,12795,インタラクティブ証券,Interactive Brokers,505,165090019,FUT_NK225M_2009,2020-08-21
75,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,350,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),446,165090019,FUT_NK225M_2009,2020-08-21
76,12320,三晃証券,SANKO SECURITIES,295,12320,三晃証券,SANKO SECURITIES,298,165090019,FUT_NK225M_2009,2020-08-21
77,12400,野村證券,Nomura Securities,285,12400,野村證券,Nomura Securities,292,165090019,FUT_NK225M_2009,2020-08-21
78,12795,インタラクティブ証券,Interactive Brokers,243,12800,モルガンスタンレー,Morgan Stanley MUFG,201,165090019,FUT_NK225M_2009,2020-08-21
81,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,5443,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,5625,165100019,FUT_NK225M_2010,2020-08-21
82,11788,ソシエテ・ジェネラル,Societe Generale,3818,11788,ソシエテ・ジェネラル,Societe Generale,3816,165100019,FUT_NK225M_2010,2020-08-21
83,12057,楽天証券,Rakuten Securities,138,12057,楽天証券,Rakuten Securities,69,165100019,FUT_NK225M_2010,2020-08-21
84,11256,ＳＢＩ証券,SBI SECURITIES,91,11256,ＳＢＩ証券,SBI SECURITIES,62,165100019,FUT_NK225M_2010,2020-08-21
85,12560,松井証券,MATSUI SECURITIES,74,12560,松井証券,MATSUI SECURITIES,32,165100019,FUT_NK225M_2010,2020-08-21
86,11060,ａｕカブコム証券,au Kabucom Securitie,45,11060,ａｕカブコム証券,au Kabucom Securitie,29,165100019,FUT_NK225M_2010,2020-08-21
87,12336,日産証券,Nissan Securities,21,12330,マネックス証券,Monex,11,165100019,FUT_NK225M_2010,2020-08-21
88,12330,マネックス証券,Monex,7,11727,ＧＭＯクリック証券,GMO CLICK Securities,4,165100019,FUT_NK225M_2010,2020-08-21
89,12000,大和証券,Daiwa Securities,6,12000,大和証券,Daiwa Securities,3,165100019,FUT_NK225M_2010,2020-08-21
90,11727,ＧＭＯクリック証券,GMO CLICK Securities,4,11784,ライブスター証券,livestar Securities,1,165100019,FUT_NK225M_2010,2020-08-21
91,11714,ＪＰモルガン証券,JPMorgan Japan,2,-,-,-,-,165100019,FUT_NK225M_2010,2020-08-21
92,11784,ライブスター証券,livestar Securities,2,-,-,-,-,165100019,FUT_NK225M_2010,2020-08-21
93,12792,メリルリンチ日本証券,Merrill Lynch Japan,1,-,-,-,-,165100019,FUT_NK225M_2010,2020-08-21
96,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,34,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,35,165110019,FUT_NK225M_2011,2020-08-21
97,12057,楽天証券,Rakuten Securities,13,11060,ａｕカブコム証券,au Kabucom Securitie,13,165110019,FUT_NK225M_2011,2020-08-21
98,11060,ａｕカブコム証券,au Kabucom Securitie,11,12057,楽天証券,Rakuten Securities,10,165110019,FUT_NK225M_2011,2020-08-21
99,11788,ソシエテ・ジェネラル,Societe Generale,10,11256,ＳＢＩ証券,SBI SECURITIES,10,165110019,FUT_NK225M_2011,2020-08-21
100,11256,ＳＢＩ証券,SBI SECURITIES,8,11784,ライブスター証券,livestar Securities,6,165110019,FUT_NK225M_2011,2020-08-21
101,12330,マネックス証券,Monex,3,11788,ソシエテ・ジェネラル,Societe Generale,5,165110019,FUT_NK225M_2011,2020-08-21
102,11784,ライブスター証券,livestar Securities,2,12330,マネックス証券,Monex,3,165110019,FUT_NK225M_2011,2020-08-21
103,12000,大和証券,Daiwa Securities,1,-,-,-,-,165110019,FUT_NK225M_2011,2020-08-21
106,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,56,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,66,135091818,PUT_NK225_200911_21875,2020-08-21
107,11788,ソシエテ・ジェネラル,Societe Generale,11,12057,楽天証券,Rakuten Securities,11,135091818,PUT_NK225_200911_21875,2020-08-21
108,12057,楽天証券,Rakuten Securities,10,11788,ソシエテ・ジェネラル,Societe Generale,6,135091818,PUT_NK225_200911_21875,2020-08-21
109,11635,クレディ・スイス証券,Credit Suisse Japan,8,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),4,135091818,PUT_NK225_200911_21875,2020-08-21
110,12560,松井証券,MATSUI SECURITIES,2,12560,松井証券,MATSUI SECURITIES,1,135091818,PUT_NK225_200911_21875,2020-08-21
111,11060,ａｕカブコム証券,au Kabucom Securitie,1,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,135091818,PUT_NK225_200911_21875,2020-08-21
112,11256,ＳＢＩ証券,SBI SECURITIES,1,-,-,-,-,135091818,PUT_NK225_200911_21875,2020-08-21
115,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,113,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,66,135092018,PUT_NK225_200911_22000,2020-08-21
116,11256,ＳＢＩ証券,SBI SECURITIES,29,11256,ＳＢＩ証券,SBI SECURITIES,40,135092018,PUT_NK225_200911_22000,2020-08-21
117,11788,ソシエテ・ジェネラル,Societe Generale,17,12560,松井証券,MATSUI SECURITIES,19,135092018,PUT_NK225_200911_22000,2020-08-21
118,12560,松井証券,MATSUI SECURITIES,8,11788,ソシエテ・ジェネラル,Societe Generale,16,135092018,PUT_NK225_200911_22000,2020-08-21
119,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),14,135092018,PUT_NK225_200911_22000,2020-08-21
120,11060,ａｕカブコム証券,au Kabucom Securitie,4,11060,ａｕカブコム証券,au Kabucom Securitie,12,135092018,PUT_NK225_200911_22000,2020-08-21
121,12057,楽天証券,Rakuten Securities,4,11635,クレディ・スイス証券,Credit Suisse Japan,6,135092018,PUT_NK225_200911_22000,2020-08-21
122,11056,安藤証券,ANDO SECURITIES,3,12057,楽天証券,Rakuten Securities,6,135092018,PUT_NK225_200911_22000,2020-08-21
123,12330,マネックス証券,Monex,2,11727,ＧＭＯクリック証券,GMO CLICK Securities,5,135092018,PUT_NK225_200911_22000,2020-08-21
124,11635,クレディ・スイス証券,Credit Suisse Japan,1,12330,マネックス証券,Monex,4,135092018,PUT_NK225_200911_22000,2020-08-21
125,11544,岩井コスモ証券,IwaiCosmo Securities,1,12888,山和証券,YAMAWA SECURITIES,1,135092018,PUT_NK225_200911_22000,2020-08-21
126,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,11056,安藤証券,ANDO SECURITIES,1,135092018,PUT_NK225_200911_22000,2020-08-21
129,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,43,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,39,135092118,PUT_NK225_200911_22125,2020-08-21
130,12057,楽天証券,Rakuten Securities,6,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),9,135092118,PUT_NK225_200911_22125,2020-08-21
131,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),4,11788,ソシエテ・ジェネラル,Societe Generale,8,135092118,PUT_NK225_200911_22125,2020-08-21
132,12000,大和証券,Daiwa Securities,4,12000,大和証券,Daiwa Securities,3,135092118,PUT_NK225_200911_22125,2020-08-21
133,11788,ソシエテ・ジェネラル,Societe Generale,3,12560,松井証券,MATSUI SECURITIES,2,135092118,PUT_NK225_200911_22125,2020-08-21
134,11256,ＳＢＩ証券,SBI SECURITIES,1,11060,ａｕカブコム証券,au Kabucom Securitie,1,135092118,PUT_NK225_200911_22125,2020-08-21
135,12560,松井証券,MATSUI SECURITIES,1,12057,楽天証券,Rakuten Securities,1,135092118,PUT_NK225_200911_22125,2020-08-21
136,11060,ａｕカブコム証券,au Kabucom Securitie,1,12330,マネックス証券,Monex,1,135092118,PUT_NK225_200911_22125,2020-08-21
137,11784,ライブスター証券,livestar Securities,1,-,-,-,-,135092118,PUT_NK225_200911_22125,2020-08-21
140,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,44,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,38,135092218,PUT_NK225_200911_22250,2020-08-21
141,11635,クレディ・スイス証券,Credit Suisse Japan,9,11714,ＪＰモルガン証券,JPMorgan Japan,10,135092218,PUT_NK225_200911_22250,2020-08-21
142,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,11256,ＳＢＩ証券,SBI SECURITIES,7,135092218,PUT_NK225_200911_22250,2020-08-21
143,11272,岡三証券,OKASAN SECURITIES,6,12560,松井証券,MATSUI SECURITIES,6,135092218,PUT_NK225_200911_22250,2020-08-21
144,11256,ＳＢＩ証券,SBI SECURITIES,4,11272,岡三証券,OKASAN SECURITIES,6,135092218,PUT_NK225_200911_22250,2020-08-21
145,11788,ソシエテ・ジェネラル,Societe Generale,2,11788,ソシエテ・ジェネラル,Societe Generale,3,135092218,PUT_NK225_200911_22250,2020-08-21
146,12057,楽天証券,Rakuten Securities,2,12330,マネックス証券,Monex,3,135092218,PUT_NK225_200911_22250,2020-08-21
147,12330,マネックス証券,Monex,2,12057,楽天証券,Rakuten Securities,2,135092218,PUT_NK225_200911_22250,2020-08-21
148,12795,インタラクティブ証券,Interactive Brokers,1,12000,大和証券,Daiwa Securities,1,135092218,PUT_NK225_200911_22250,2020-08-21
149,-,-,-,-,11060,ａｕカブコム証券,au Kabucom Securitie,1,135092218,PUT_NK225_200911_22250,2020-08-21
150,-,-,-,-,12288,フィリップ証券,Phillip Securities,1,135092218,PUT_NK225_200911_22250,2020-08-21
153,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,24,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,21,135092318,PUT_NK225_200911_22375,2020-08-21
154,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),2,11788,ソシエテ・ジェネラル,Societe Generale,3,135092318,PUT_NK225_200911_22375,2020-08-21
155,11256,ＳＢＩ証券,SBI SECURITIES,1,11256,ＳＢＩ証券,SBI SECURITIES,2,135092318,PUT_NK225_200911_22375,2020-08-21
156,-,-,-,-,12560,松井証券,MATSUI SECURITIES,1,135092318,PUT_NK225_200911_22375,2020-08-21
159,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,57,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,53,135092518,PUT_NK225_200911_22500,2020-08-21
160,11560,ゴールドマンサックス,Goldman Sachs Japan,15,11256,ＳＢＩ証券,SBI SECURITIES,20,135092518,PUT_NK225_200911_22500,2020-08-21
161,11256,ＳＢＩ証券,SBI SECURITIES,13,11788,ソシエテ・ジェネラル,Societe Generale,8,135092518,PUT_NK225_200911_22500,2020-08-21
162,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),8,12330,マネックス証券,Monex,8,135092518,PUT_NK225_200911_22500,2020-08-21
163,12057,楽天証券,Rakuten Securities,8,12057,楽天証券,Rakuten Securities,7,135092518,PUT_NK225_200911_22500,2020-08-21
164,11635,クレディ・スイス証券,Credit Suisse Japan,3,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),4,135092518,PUT_NK225_200911_22500,2020-08-21
165,11060,ａｕカブコム証券,au Kabucom Securitie,3,11056,安藤証券,ANDO SECURITIES,4,135092518,PUT_NK225_200911_22500,2020-08-21
166,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,3,11060,ａｕカブコム証券,au Kabucom Securitie,3,135092518,PUT_NK225_200911_22500,2020-08-21
167,12560,松井証券,MATSUI SECURITIES,3,12560,松井証券,MATSUI SECURITIES,3,135092518,PUT_NK225_200911_22500,2020-08-21
168,12000,大和証券,Daiwa Securities,1,11635,クレディ・スイス証券,Credit Suisse Japan,2,135092518,PUT_NK225_200911_22500,2020-08-21
169,12288,フィリップ証券,Phillip Securities,1,11727,ＧＭＯクリック証券,GMO CLICK Securities,2,135092518,PUT_NK225_200911_22500,2020-08-21
170,-,-,-,-,11784,ライブスター証券,livestar Securities,1,135092518,PUT_NK225_200911_22500,2020-08-21
173,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,60,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,71,135092618,PUT_NK225_200911_22625,2020-08-21
174,12795,インタラクティブ証券,Interactive Brokers,13,11788,ソシエテ・ジェネラル,Societe Generale,7,135092618,PUT_NK225_200911_22625,2020-08-21
175,11788,ソシエテ・ジェネラル,Societe Generale,6,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),4,135092618,PUT_NK225_200911_22625,2020-08-21
176,11272,岡三証券,OKASAN SECURITIES,5,11256,ＳＢＩ証券,SBI SECURITIES,3,135092618,PUT_NK225_200911_22625,2020-08-21
177,11544,岩井コスモ証券,IwaiCosmo Securities,2,11544,岩井コスモ証券,IwaiCosmo Securities,2,135092618,PUT_NK225_200911_22625,2020-08-21
178,11635,クレディ・スイス証券,Credit Suisse Japan,1,12560,松井証券,MATSUI SECURITIES,1,135092618,PUT_NK225_200911_22625,2020-08-21
179,11256,ＳＢＩ証券,SBI SECURITIES,1,-,-,-,-,135092618,PUT_NK225_200911_22625,2020-08-21
182,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,35,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,29,135092718,PUT_NK225_200911_22750,2020-08-21
183,11788,ソシエテ・ジェネラル,Societe Generale,13,11788,ソシエテ・ジェネラル,Societe Generale,10,135092718,PUT_NK225_200911_22750,2020-08-21
184,12057,楽天証券,Rakuten Securities,4,11256,ＳＢＩ証券,SBI SECURITIES,9,135092718,PUT_NK225_200911_22750,2020-08-21
185,11256,ＳＢＩ証券,SBI SECURITIES,4,12057,楽天証券,Rakuten Securities,3,135092718,PUT_NK225_200911_22750,2020-08-21
186,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),2,11635,クレディ・スイス証券,Credit Suisse Japan,2,135092718,PUT_NK225_200911_22750,2020-08-21
187,11635,クレディ・スイス証券,Credit Suisse Japan,2,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),2,135092718,PUT_NK225_200911_22750,2020-08-21
188,11060,ａｕカブコム証券,au Kabucom Securitie,1,11272,岡三証券,OKASAN SECURITIES,2,135092718,PUT_NK225_200911_22750,2020-08-21
189,12560,松井証券,MATSUI SECURITIES,1,12560,松井証券,MATSUI SECURITIES,1,135092718,PUT_NK225_200911_22750,2020-08-21
190,-,-,-,-,11727,ＧＭＯクリック証券,GMO CLICK Securities,1,135092718,PUT_NK225_200911_22750,2020-08-21
191,-,-,-,-,12330,マネックス証券,Monex,1,135092718,PUT_NK225_200911_22750,2020-08-21
192,-,-,-,-,11544,岩井コスモ証券,IwaiCosmo Securities,1,135092718,PUT_NK225_200911_22750,2020-08-21
193,-,-,-,-,11784,ライブスター証券,livestar Securities,1,135092718,PUT_NK225_200911_22750,2020-08-21
196,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,59,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,117,135092818,PUT_NK225_200911_22875,2020-08-21
197,11635,クレディ・スイス証券,Credit Suisse Japan,41,11788,ソシエテ・ジェネラル,Societe Generale,22,135092818,PUT_NK225_200911_22875,2020-08-21
198,11788,ソシエテ・ジェネラル,Societe Generale,40,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),2,135092818,PUT_NK225_200911_22875,2020-08-21
199,11256,ＳＢＩ証券,SBI SECURITIES,3,11784,ライブスター証券,livestar Securities,2,135092818,PUT_NK225_200911_22875,2020-08-21
200,12560,松井証券,MATSUI SECURITIES,1,11060,ａｕカブコム証券,au Kabucom Securitie,2,135092818,PUT_NK225_200911_22875,2020-08-21
201,11784,ライブスター証券,livestar Securities,1,11256,ＳＢＩ証券,SBI SECURITIES,2,135092818,PUT_NK225_200911_22875,2020-08-21
202,12057,楽天証券,Rakuten Securities,1,12000,大和証券,Daiwa Securities,1,135092818,PUT_NK225_200911_22875,2020-08-21
203,11544,岩井コスモ証券,IwaiCosmo Securities,1,-,-,-,-,135092818,PUT_NK225_200911_22875,2020-08-21
204,12330,マネックス証券,Monex,1,-,-,-,-,135092818,PUT_NK225_200911_22875,2020-08-21
207,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,93,11256,ＳＢＩ証券,SBI SECURITIES,53,135093018,PUT_NK225_200911_23000,2020-08-21
208,11788,ソシエテ・ジェネラル,Societe Generale,20,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,41,135093018,PUT_NK225_200911_23000,2020-08-21
209,11256,ＳＢＩ証券,SBI SECURITIES,10,11788,ソシエテ・ジェネラル,Societe Generale,22,135093018,PUT_NK225_200911_23000,2020-08-21
210,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),7,11060,ａｕカブコム証券,au Kabucom Securitie,5,135093018,PUT_NK225_200911_23000,2020-08-21
211,11544,岩井コスモ証券,IwaiCosmo Securities,4,11544,岩井コスモ証券,IwaiCosmo Securities,5,135093018,PUT_NK225_200911_23000,2020-08-21
212,11272,岡三証券,OKASAN SECURITIES,1,12560,松井証券,MATSUI SECURITIES,5,135093018,PUT_NK225_200911_23000,2020-08-21
213,11635,クレディ・スイス証券,Credit Suisse Japan,1,12057,楽天証券,Rakuten Securities,3,135093018,PUT_NK225_200911_23000,2020-08-21
214,12330,マネックス証券,Monex,1,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),1,135093018,PUT_NK225_200911_23000,2020-08-21
215,-,-,-,-,11784,ライブスター証券,livestar Securities,1,135093018,PUT_NK225_200911_23000,2020-08-21
216,-,-,-,-,12330,マネックス証券,Monex,1,135093018,PUT_NK225_200911_23000,2020-08-21
219,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,29,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,25,135093118,PUT_NK225_200911_23125,2020-08-21
