,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,11256,ＳＢＩ証券,SBI SECURITIES,99.0,11256.0,ＳＢＩ証券,SBI SECURITIES,99.0,165090005,FUT_TOPIX_2009,2020-08-26
3,12400,野村證券,Nomura Securities,9.0,12400.0,野村證券,Nomura Securities,9.0,165090005,FUT_TOPIX_2009,2020-08-26
6,11256,ＳＢＩ証券,SBI SECURITIES,1237.0,11256.0,ＳＢＩ証券,SBI SECURITIES,1237.0,165090018,FUT_NK225_2009,2020-08-26
7,11560,ゴールドマンサックス,Goldman Sachs Japan,123.0,11560.0,ゴールドマンサックス,Goldman Sachs Japan,164.0,165090018,FUT_NK225_2009,2020-08-26
8,11788,ソシエテ・ジェネラル,Societe Generale,80.0,11635.0,クレディ・スイス証券,Credit Suisse Japan,80.0,165090018,FUT_NK225_2009,2020-08-26
9,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,57.0,12428.0,ＢＮＰパリバ証券,BNP Paribas (Japan),45.0,165090018,FUT_NK225_2009,2020-08-26
10,11696,みずほ証券,Mizuho Securities,48.0,12400.0,野村證券,Nomura Securities,23.0,165090018,FUT_NK225_2009,2020-08-26
11,12400,野村證券,Nomura Securities,23.0,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,19.0,165090018,FUT_NK225_2009,2020-08-26
14,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100.0,11788.0,ソシエテ・ジェネラル,Societe Generale,100.0,165120018,FUT_NK225_2012,2020-08-26
15,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256.0,ＳＢＩ証券,SBI SECURITIES,1.0,165120018,FUT_NK225_2012,2020-08-26
18,11256,ＳＢＩ証券,SBI SECURITIES,29335.0,11256.0,ＳＢＩ証券,SBI SECURITIES,29335.0,165090019,FUT_NK225M_2009,2020-08-26
19,12000,大和証券,Daiwa Securities,191.0,12000.0,大和証券,Daiwa Securities,191.0,165090019,FUT_NK225M_2009,2020-08-26
20,12800,モルガンスタンレー,Morgan Stanley MUFG,83.0,12800.0,モルガンスタンレー,Morgan Stanley MUFG,83.0,165090019,FUT_NK225M_2009,2020-08-26
23,11256,ＳＢＩ証券,SBI SECURITIES,110.0,11256.0,ＳＢＩ証券,SBI SECURITIES,110.0,165100019,FUT_NK225M_2010,2020-08-26
26,11256,ＳＢＩ証券,SBI SECURITIES,51.0,11256.0,ＳＢＩ証券,SBI SECURITIES,51.0,165110019,FUT_NK225M_2011,2020-08-26
29,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100.0,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,100.0,135092218,PUT_NK225_200911_22250,2020-08-26
30,11256,ＳＢＩ証券,SBI SECURITIES,29.0,11256.0,ＳＢＩ証券,SBI SECURITIES,29.0,135092218,PUT_NK225_200911_22250,2020-08-26
33,11256,ＳＢＩ証券,SBI SECURITIES,9.0,11256.0,ＳＢＩ証券,SBI SECURITIES,9.0,135092318,PUT_NK225_200911_22375,2020-08-26
