,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7220,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7071,165090005,FUT_TOPIX_2009,2020-08-28
3,11788,ソシエテ・ジェネラル,Societe Generale,2601,11788,ソシエテ・ジェネラル,Societe Generale,2794,165090005,FUT_TOPIX_2009,2020-08-28
4,11714,ＪＰモルガン証券,JPMorgan Japan,1412,12792,メリルリンチ日本証券,Merrill Lynch Japan,1064,165090005,FUT_TOPIX_2009,2020-08-28
5,12410,バークレイズ証券,Barclays Japan,1111,12410,バークレイズ証券,Barclays Japan,678,165090005,FUT_TOPIX_2009,2020-08-28
6,12792,メリルリンチ日本証券,Merrill Lynch Japan,432,11714,ＪＰモルガン証券,JPMorgan Japan,573,165090005,FUT_TOPIX_2009,2020-08-28
7,11256,ＳＢＩ証券,SBI SECURITIES,336,11635,クレディ・スイス証券,Credit Suisse Japan,509,165090005,FUT_TOPIX_2009,2020-08-28
8,12800,モルガンスタンレー,Morgan Stanley MUFG,170,11256,ＳＢＩ証券,SBI SECURITIES,402,165090005,FUT_TOPIX_2009,2020-08-28
9,11635,クレディ・スイス証券,Credit Suisse Japan,169,11560,ゴールドマンサックス,Goldman Sachs Japan,335,165090005,FUT_TOPIX_2009,2020-08-28
10,12724,ＨＳＢＣ証券,HSBC (Japan),142,12800,モルガンスタンレー,Morgan Stanley MUFG,188,165090005,FUT_TOPIX_2009,2020-08-28
11,11746,ＵＢＳ証券,UBS Securities Japan,134,12400,野村證券,Nomura Securities,69,165090005,FUT_TOPIX_2009,2020-08-28
12,12336,日産証券,Nissan Securities,86,12336,日産証券,Nissan Securities,66,165090005,FUT_TOPIX_2009,2020-08-28
13,11560,ゴールドマンサックス,Goldman Sachs Japan,78,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),65,165090005,FUT_TOPIX_2009,2020-08-28
14,12400,野村證券,Nomura Securities,58,12724,ＨＳＢＣ証券,HSBC (Japan),56,165090005,FUT_TOPIX_2009,2020-08-28
