,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
55,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256.0,ＳＢＩ証券,SBI SECURITIES,2.0,135092818,PUT_NK225_200911_22875,2020-08-28
58,11256,ＳＢＩ証券,SBI SECURITIES,30.0,11256.0,ＳＢＩ証券,SBI SECURITIES,30.0,135093018,PUT_NK225_200911_23000,2020-08-28
61,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256.0,ＳＢＩ証券,SBI SECURITIES,2.0,135093118,PUT_NK225_200911_23125,2020-08-28
64,11256,ＳＢＩ証券,SBI SECURITIES,23.0,11256.0,ＳＢＩ証券,SBI SECURITIES,23.0,145093818,CAL_NK225_200911_23875,2020-08-28
67,11256,ＳＢＩ証券,SBI SECURITIES,19.0,11256.0,ＳＢＩ証券,SBI SECURITIES,19.0,145093718,CAL_NK225_200911_23750,2020-08-28
70,12410,バークレイズ証券,Barclays Japan,150.0,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,150.0,145093618,CAL_NK225_200911_23625,2020-08-28
71,11256,ＳＢＩ証券,SBI SECURITIES,4.0,11256.0,ＳＢＩ証券,SBI SECURITIES,4.0,145093618,CAL_NK225_200911_23625,2020-08-28
74,11788,ソシエテ・ジェネラル,Societe Generale,200.0,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,200.0,145093518,CAL_NK225_200911_23500,2020-08-28
75,11256,ＳＢＩ証券,SBI SECURITIES,32.0,11256.0,ＳＢＩ証券,SBI SECURITIES,32.0,145093518,CAL_NK225_200911_23500,2020-08-28
78,11256,ＳＢＩ証券,SBI SECURITIES,5.0,11256.0,ＳＢＩ証券,SBI SECURITIES,5.0,145093318,CAL_NK225_200911_23375,2020-08-28
81,11256,ＳＢＩ証券,SBI SECURITIES,8.0,11256.0,ＳＢＩ証券,SBI SECURITIES,8.0,145093218,CAL_NK225_200911_23250,2020-08-28
84,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256.0,ＳＢＩ証券,SBI SECURITIES,1.0,145093118,CAL_NK225_200911_23125,2020-08-28
87,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256.0,ＳＢＩ証券,SBI SECURITIES,2.0,145093018,CAL_NK225_200911_23000,2020-08-28
