,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12400,野村證券,Nomura Securities,2314,12400.0,野村證券,Nomura Securities,2312.0,166030005,FUT_TOPIX_2103,2021-01-18
3,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,670,12328.0,ＳＭＢＣ日興証券,SMBC Nikko Sec,670.0,166030005,FUT_TOPIX_2103,2021-01-18
4,11560,ゴールドマンサックス,Goldman Sachs Japan,300,11560.0,ゴールドマンサックス,Goldman Sachs Japan,300.0,166030005,FUT_TOPIX_2103,2021-01-18
5,12000,大和証券,Daiwa Securities,130,12000.0,大和証券,Daiwa Securities,109.0,166030005,FUT_TOPIX_2103,2021-01-18
6,11696,みずほ証券,Mizuho Securities,86,11746.0,ＵＢＳ証券,UBS Securities Japan,102.0,166030005,FUT_TOPIX_2103,2021-01-18
7,12792,BofA証券,BofA Securities,62,12792.0,BofA証券,BofA Securities,34.0,166030005,FUT_TOPIX_2103,2021-01-18
8,11256,ＳＢＩ証券,SBI SECURITIES,24,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,28.0,166030005,FUT_TOPIX_2103,2021-01-18
9,11788,ソシエテ・ジェネラル,Societe Generale,9,11256.0,ＳＢＩ証券,SBI SECURITIES,24.0,166030005,FUT_TOPIX_2103,2021-01-18
10,12800,モルガンスタンレー,Morgan Stanley MUFG,2,11788.0,ソシエテ・ジェネラル,Societe Generale,9.0,166030005,FUT_TOPIX_2103,2021-01-18
11,-,-,-,-,11696.0,みずほ証券,Mizuho Securities,7.0,166030005,FUT_TOPIX_2103,2021-01-18
12,-,-,-,-,12800.0,モルガンスタンレー,Morgan Stanley MUFG,2.0,166030005,FUT_TOPIX_2103,2021-01-18
15,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2155,12400.0,野村證券,Nomura Securities,1880.0,166030018,FUT_NK225_2103,2021-01-18
16,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,788,11788.0,ソシエテ・ジェネラル,Societe Generale,1021.0,166030018,FUT_NK225_2103,2021-01-18
17,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),737,12328.0,ＳＭＢＣ日興証券,SMBC Nikko Sec,752.0,166030018,FUT_NK225_2103,2021-01-18
18,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,593,11746.0,ＵＢＳ証券,UBS Securities Japan,743.0,166030018,FUT_NK225_2103,2021-01-18
19,11788,ソシエテ・ジェネラル,Societe Generale,586,12479.0,ＡＢＮアムロクリア,ABN AMRO Clearing,494.0,166030018,FUT_NK225_2103,2021-01-18
20,11714,ＪＰモルガン証券,JPMorgan Japan,484,11520.0,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,481.0,166030018,FUT_NK225_2103,2021-01-18
21,11256,ＳＢＩ証券,SBI SECURITIES,476,11256.0,ＳＢＩ証券,SBI SECURITIES,476.0,166030018,FUT_NK225_2103,2021-01-18
22,12400,野村證券,Nomura Securities,448,11560.0,ゴールドマンサックス,Goldman Sachs Japan,434.0,166030018,FUT_NK225_2103,2021-01-18
