,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,22096,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,20274,165090005,FUT_TOPIX_2009,2020-08-12
3,11788,ソシエテ・ジェネラル,Societe Generale,20199,11788,ソシエテ・ジェネラル,Societe Generale,13920,165090005,FUT_TOPIX_2009,2020-08-12
4,12400,野村證券,Nomura Securities,2768,11560,ゴールドマンサックス,Goldman Sachs Japan,4064,165090005,FUT_TOPIX_2009,2020-08-12
5,12792,メリルリンチ日本証券,Merrill Lynch Japan,2293,11714,ＪＰモルガン証券,JPMorgan Japan,3950,165090005,FUT_TOPIX_2009,2020-08-12
6,11714,ＪＰモルガン証券,JPMorgan Japan,1849,12792,メリルリンチ日本証券,Merrill Lynch Japan,3747,165090005,FUT_TOPIX_2009,2020-08-12
7,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),1513,11635,クレディ・スイス証券,Credit Suisse Japan,2992,165090005,FUT_TOPIX_2009,2020-08-12
8,11560,ゴールドマンサックス,Goldman Sachs Japan,1458,12410,バークレイズ証券,Barclays Japan,2148,165090005,FUT_TOPIX_2009,2020-08-12
9,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,1109,12176,ドイツ証券,Deutsche Securities,1754,165090005,FUT_TOPIX_2009,2020-08-12
10,11696,みずほ証券,Mizuho Securities,1089,12800,モルガンスタンレー,Morgan Stanley MUFG,1623,165090005,FUT_TOPIX_2009,2020-08-12
11,11635,クレディ・スイス証券,Credit Suisse Japan,937,12400,野村證券,Nomura Securities,1384,165090005,FUT_TOPIX_2009,2020-08-12
12,12800,モルガンスタンレー,Morgan Stanley MUFG,934,11696,みずほ証券,Mizuho Securities,1042,165090005,FUT_TOPIX_2009,2020-08-12
13,12410,バークレイズ証券,Barclays Japan,860,12000,大和証券,Daiwa Securities,392,165090005,FUT_TOPIX_2009,2020-08-12
14,11746,ＵＢＳ証券,UBS Securities Japan,556,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),386,165090005,FUT_TOPIX_2009,2020-08-12
15,12176,ドイツ証券,Deutsche Securities,503,11746,ＵＢＳ証券,UBS Securities Japan,363,165090005,FUT_TOPIX_2009,2020-08-12
16,11256,ＳＢＩ証券,SBI SECURITIES,460,11792,シティグループ証券,Citigroup Japan,357,165090005,FUT_TOPIX_2009,2020-08-12
17,12464,廣田証券,HIROTA SECURITIES,271,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,304,165090005,FUT_TOPIX_2009,2020-08-12
18,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,232,12336,日産証券,Nissan Securities,249,165090005,FUT_TOPIX_2009,2020-08-12
19,11272,岡三証券,OKASAN SECURITIES,218,12464,廣田証券,HIROTA SECURITIES,234,165090005,FUT_TOPIX_2009,2020-08-12
20,12336,日産証券,Nissan Securities,216,11256,ＳＢＩ証券,SBI SECURITIES,194,165090005,FUT_TOPIX_2009,2020-08-12
21,12072,東海東京証券,Tokai Tokyo Sec,157,12724,ＨＳＢＣ証券,HSBC (Japan),184,165090005,FUT_TOPIX_2009,2020-08-12
24,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,17452,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,16730,165090018,FUT_NK225_2009,2020-08-12
25,11788,ソシエテ・ジェネラル,Societe Generale,11630,11788,ソシエテ・ジェネラル,Societe Generale,12160,165090018,FUT_NK225_2009,2020-08-12
26,12792,メリルリンチ日本証券,Merrill Lynch Japan,1715,11635,クレディ・スイス証券,Credit Suisse Japan,2164,165090018,FUT_NK225_2009,2020-08-12
27,12800,モルガンスタンレー,Morgan Stanley MUFG,1567,12792,メリルリンチ日本証券,Merrill Lynch Japan,1582,165090018,FUT_NK225_2009,2020-08-12
28,12400,野村證券,Nomura Securities,1460,11256,ＳＢＩ証券,SBI SECURITIES,1185,165090018,FUT_NK225_2009,2020-08-12
29,11256,ＳＢＩ証券,SBI SECURITIES,1236,12560,松井証券,MATSUI SECURITIES,1105,165090018,FUT_NK225_2009,2020-08-12
30,12560,松井証券,MATSUI SECURITIES,1030,11792,シティグループ証券,Citigroup Japan,1034,165090018,FUT_NK225_2009,2020-08-12
31,12057,楽天証券,Rakuten Securities,933,12800,モルガンスタンレー,Morgan Stanley MUFG,971,165090018,FUT_NK225_2009,2020-08-12
32,12336,日産証券,Nissan Securities,654,12400,野村證券,Nomura Securities,949,165090018,FUT_NK225_2009,2020-08-12
33,11696,みずほ証券,Mizuho Securities,580,12057,楽天証券,Rakuten Securities,795,165090018,FUT_NK225_2009,2020-08-12
34,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,538,11714,ＪＰモルガン証券,JPMorgan Japan,751,165090018,FUT_NK225_2009,2020-08-12
35,11635,クレディ・スイス証券,Credit Suisse Japan,453,12336,日産証券,Nissan Securities,561,165090018,FUT_NK225_2009,2020-08-12
36,12410,バークレイズ証券,Barclays Japan,336,12410,バークレイズ証券,Barclays Japan,472,165090018,FUT_NK225_2009,2020-08-12
37,11060,ａｕカブコム証券,au Kabucom Securitie,315,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),370,165090018,FUT_NK225_2009,2020-08-12
38,12000,大和証券,Daiwa Securities,313,11060,ａｕカブコム証券,au Kabucom Securitie,299,165090018,FUT_NK225_2009,2020-08-12
39,11746,ＵＢＳ証券,UBS Securities Japan,306,11696,みずほ証券,Mizuho Securities,241,165090018,FUT_NK225_2009,2020-08-12
40,12795,インタラクティブ証券,Interactive Brokers,298,11727,ＧＭＯクリック証券,GMO CLICK Securities,223,165090018,FUT_NK225_2009,2020-08-12
41,11792,シティグループ証券,Citigroup Japan,287,12176,ドイツ証券,Deutsche Securities,221,165090018,FUT_NK225_2009,2020-08-12
42,11560,ゴールドマンサックス,Goldman Sachs Japan,241,12330,マネックス証券,Monex,204,165090018,FUT_NK225_2009,2020-08-12
43,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),241,11560,ゴールドマンサックス,Goldman Sachs Japan,169,165090018,FUT_NK225_2009,2020-08-12
46,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,147,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,144,165120018,FUT_NK225_2012,2020-08-12
47,11788,ソシエテ・ジェネラル,Societe Generale,98,11788,ソシエテ・ジェネラル,Societe Generale,121,165120018,FUT_NK225_2012,2020-08-12
48,12057,楽天証券,Rakuten Securities,64,12057,楽天証券,Rakuten Securities,59,165120018,FUT_NK225_2012,2020-08-12
49,11727,ＧＭＯクリック証券,GMO CLICK Securities,43,12336,日産証券,Nissan Securities,58,165120018,FUT_NK225_2012,2020-08-12
50,12336,日産証券,Nissan Securities,42,11727,ＧＭＯクリック証券,GMO CLICK Securities,30,165120018,FUT_NK225_2012,2020-08-12
51,12560,松井証券,MATSUI SECURITIES,24,11060,ａｕカブコム証券,au Kabucom Securitie,20,165120018,FUT_NK225_2012,2020-08-12
52,11256,ＳＢＩ証券,SBI SECURITIES,18,12560,松井証券,MATSUI SECURITIES,18,165120018,FUT_NK225_2012,2020-08-12
53,11060,ａｕカブコム証券,au Kabucom Securitie,16,12330,マネックス証券,Monex,14,165120018,FUT_NK225_2012,2020-08-12
54,12330,マネックス証券,Monex,15,11256,ＳＢＩ証券,SBI SECURITIES,14,165120018,FUT_NK225_2012,2020-08-12
55,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),10,11272,岡三証券,OKASAN SECURITIES,7,165120018,FUT_NK225_2012,2020-08-12
56,11272,岡三証券,OKASAN SECURITIES,7,12792,メリルリンチ日本証券,Merrill Lynch Japan,2,165120018,FUT_NK225_2012,2020-08-12
57,12792,メリルリンチ日本証券,Merrill Lynch Japan,3,11635,クレディ・スイス証券,Credit Suisse Japan,1,165120018,FUT_NK225_2012,2020-08-12
58,12400,野村證券,Nomura Securities,1,-,-,-,-,165120018,FUT_NK225_2012,2020-08-12
61,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,23175,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,25820,165080019,FUT_NK225M_2008,2020-08-12
62,11788,ソシエテ・ジェネラル,Societe Generale,12044,11788,ソシエテ・ジェネラル,Societe Generale,13167,165080019,FUT_NK225M_2008,2020-08-12
63,12800,モルガンスタンレー,Morgan Stanley MUFG,4670,11256,ＳＢＩ証券,SBI SECURITIES,3923,165080019,FUT_NK225M_2008,2020-08-12
64,11256,ＳＢＩ証券,SBI SECURITIES,3479,12057,楽天証券,Rakuten Securities,2701,165080019,FUT_NK225M_2008,2020-08-12
65,12057,楽天証券,Rakuten Securities,2483,11060,ａｕカブコム証券,au Kabucom Securitie,1161,165080019,FUT_NK225M_2008,2020-08-12
66,11060,ａｕカブコム証券,au Kabucom Securitie,1237,12330,マネックス証券,Monex,450,165080019,FUT_NK225M_2008,2020-08-12
67,12330,マネックス証券,Monex,450,12336,日産証券,Nissan Securities,254,165080019,FUT_NK225M_2008,2020-08-12
68,12792,メリルリンチ日本証券,Merrill Lynch Japan,289,11784,ライブスター証券,livestar Securities,253,165080019,FUT_NK225M_2008,2020-08-12
69,11784,ライブスター証券,livestar Securities,171,12560,松井証券,MATSUI SECURITIES,187,165080019,FUT_NK225M_2008,2020-08-12
