,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11208,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11832,165090005,FUT_TOPIX_2009,2020-08-20
3,11788,ソシエテ・ジェネラル,Societe Generale,8209,11788,ソシエテ・ジェネラル,Societe Generale,9883,165090005,FUT_TOPIX_2009,2020-08-20
4,12792,メリルリンチ日本証券,Merrill Lynch Japan,2191,11696,みずほ証券,Mizuho Securities,1501,165090005,FUT_TOPIX_2009,2020-08-20
5,12400,野村證券,Nomura Securities,1481,12400,野村證券,Nomura Securities,1371,165090005,FUT_TOPIX_2009,2020-08-20
6,11560,ゴールドマンサックス,Goldman Sachs Japan,1194,12792,メリルリンチ日本証券,Merrill Lynch Japan,1168,165090005,FUT_TOPIX_2009,2020-08-20
7,11635,クレディ・スイス証券,Credit Suisse Japan,1192,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),1132,165090005,FUT_TOPIX_2009,2020-08-20
8,11714,ＪＰモルガン証券,JPMorgan Japan,1130,11635,クレディ・スイス証券,Credit Suisse Japan,779,165090005,FUT_TOPIX_2009,2020-08-20
9,12800,モルガンスタンレー,Morgan Stanley MUFG,1113,12410,バークレイズ証券,Barclays Japan,756,165090005,FUT_TOPIX_2009,2020-08-20
10,12176,ドイツ証券,Deutsche Securities,898,11714,ＪＰモルガン証券,JPMorgan Japan,660,165090005,FUT_TOPIX_2009,2020-08-20
11,11696,みずほ証券,Mizuho Securities,798,12800,モルガンスタンレー,Morgan Stanley MUFG,554,165090005,FUT_TOPIX_2009,2020-08-20
12,12410,バークレイズ証券,Barclays Japan,783,12176,ドイツ証券,Deutsche Securities,540,165090005,FUT_TOPIX_2009,2020-08-20
13,11746,ＵＢＳ証券,UBS Securities Japan,669,11560,ゴールドマンサックス,Goldman Sachs Japan,508,165090005,FUT_TOPIX_2009,2020-08-20
14,11256,ＳＢＩ証券,SBI SECURITIES,259,12000,大和証券,Daiwa Securities,383,165090005,FUT_TOPIX_2009,2020-08-20
15,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,259,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,354,165090005,FUT_TOPIX_2009,2020-08-20
16,12000,大和証券,Daiwa Securities,218,12724,ＨＳＢＣ証券,HSBC (Japan),186,165090005,FUT_TOPIX_2009,2020-08-20
17,11272,岡三証券,OKASAN SECURITIES,215,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,167,165090005,FUT_TOPIX_2009,2020-08-20
18,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,146,11060,ａｕカブコム証券,au Kabucom Securitie,163,165090005,FUT_TOPIX_2009,2020-08-20
19,12336,日産証券,Nissan Securities,117,11272,岡三証券,OKASAN SECURITIES,151,165090005,FUT_TOPIX_2009,2020-08-20
20,11060,ａｕカブコム証券,au Kabucom Securitie,107,12336,日産証券,Nissan Securities,143,165090005,FUT_TOPIX_2009,2020-08-20
21,11792,シティグループ証券,Citigroup Japan,96,11256,ＳＢＩ証券,SBI SECURITIES,118,165090005,FUT_TOPIX_2009,2020-08-20
24,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,12156,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,13960,165090018,FUT_NK225_2009,2020-08-20
25,11788,ソシエテ・ジェネラル,Societe Generale,8265,11788,ソシエテ・ジェネラル,Societe Generale,8547,165090018,FUT_NK225_2009,2020-08-20
26,11256,ＳＢＩ証券,SBI SECURITIES,1541,11256,ＳＢＩ証券,SBI SECURITIES,959,165090018,FUT_NK225_2009,2020-08-20
27,12400,野村證券,Nomura Securities,1380,12792,メリルリンチ日本証券,Merrill Lynch Japan,909,165090018,FUT_NK225_2009,2020-08-20
28,11635,クレディ・スイス証券,Credit Suisse Japan,1231,12560,松井証券,MATSUI SECURITIES,865,165090018,FUT_NK225_2009,2020-08-20
29,12792,メリルリンチ日本証券,Merrill Lynch Japan,1026,12057,楽天証券,Rakuten Securities,830,165090018,FUT_NK225_2009,2020-08-20
30,12560,松井証券,MATSUI SECURITIES,791,11635,クレディ・スイス証券,Credit Suisse Japan,775,165090018,FUT_NK225_2009,2020-08-20
31,12410,バークレイズ証券,Barclays Japan,747,12336,日産証券,Nissan Securities,754,165090018,FUT_NK225_2009,2020-08-20
32,12800,モルガンスタンレー,Morgan Stanley MUFG,747,12800,モルガンスタンレー,Morgan Stanley MUFG,753,165090018,FUT_NK225_2009,2020-08-20
33,12176,ドイツ証券,Deutsche Securities,675,11714,ＪＰモルガン証券,JPMorgan Japan,612,165090018,FUT_NK225_2009,2020-08-20
34,11714,ＪＰモルガン証券,JPMorgan Japan,641,12400,野村證券,Nomura Securities,577,165090018,FUT_NK225_2009,2020-08-20
35,12057,楽天証券,Rakuten Securities,607,11060,ａｕカブコム証券,au Kabucom Securitie,498,165090018,FUT_NK225_2009,2020-08-20
36,12336,日産証券,Nissan Securities,522,12176,ドイツ証券,Deutsche Securities,475,165090018,FUT_NK225_2009,2020-08-20
37,11060,ａｕカブコム証券,au Kabucom Securitie,316,12330,マネックス証券,Monex,293,165090018,FUT_NK225_2009,2020-08-20
38,11696,みずほ証券,Mizuho Securities,289,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,239,165090018,FUT_NK225_2009,2020-08-20
