,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,11560,ゴールドマンサックス,Goldman Sachs Japan,1084.0,11560,ゴールドマンサックス,Goldman Sachs Japan,1084,166030005,FUT_TOPIX_2103,2021-01-18
3,11696,みずほ証券,Mizuho Securities,70.0,11696,みずほ証券,Mizuho Securities,70,166030005,FUT_TOPIX_2103,2021-01-18
4,11256,ＳＢＩ証券,SBI SECURITIES,16.0,11256,ＳＢＩ証券,SBI SECURITIES,16,166030005,FUT_TOPIX_2103,2021-01-18
5,12800,モルガンスタンレー,Morgan Stanley MUFG,9.0,12800,モルガンスタンレー,Morgan Stanley MUFG,9,166030005,FUT_TOPIX_2103,2021-01-18
8,11696,みずほ証券,Mizuho Securities,801.0,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,951,166030018,FUT_NK225_2103,2021-01-18
9,11256,ＳＢＩ証券,SBI SECURITIES,584.0,11256,ＳＢＩ証券,SBI SECURITIES,584,166030018,FUT_NK225_2103,2021-01-18
10,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,387.0,11792,シティグループ証券,Citigroup Japan,234,166030018,FUT_NK225_2103,2021-01-18
11,12800,モルガンスタンレー,Morgan Stanley MUFG,181.0,11788,ソシエテ・ジェネラル,Societe Generale,115,166030018,FUT_NK225_2103,2021-01-18
12,11792,シティグループ証券,Citigroup Japan,72.0,11714,ＪＰモルガン証券,JPMorgan Japan,106,166030018,FUT_NK225_2103,2021-01-18
13,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,72.0,11746,ＵＢＳ証券,UBS Securities Japan,104,166030018,FUT_NK225_2103,2021-01-18
14,11788,ソシエテ・ジェネラル,Societe Generale,69.0,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,72,166030018,FUT_NK225_2103,2021-01-18
15,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),25.0,12800,モルガンスタンレー,Morgan Stanley MUFG,40,166030018,FUT_NK225_2103,2021-01-18
16,11714,ＪＰモルガン証券,JPMorgan Japan,15.0,-,-,-,-,166030018,FUT_NK225_2103,2021-01-18
19,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,166060018,FUT_NK225_2106,2021-01-18
22,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,8000.0,11696,みずほ証券,Mizuho Securities,8000,166020019,FUT_NK225M_2102,2021-01-18
23,11256,ＳＢＩ証券,SBI SECURITIES,2610.0,11256,ＳＢＩ証券,SBI SECURITIES,2610,166020019,FUT_NK225M_2102,2021-01-18
26,11256,ＳＢＩ証券,SBI SECURITIES,39109.0,11256,ＳＢＩ証券,SBI SECURITIES,39109,166030019,FUT_NK225M_2103,2021-01-18
27,12800,モルガンスタンレー,Morgan Stanley MUFG,32.0,12800,モルガンスタンレー,Morgan Stanley MUFG,32,166030019,FUT_NK225M_2103,2021-01-18
30,11256,ＳＢＩ証券,SBI SECURITIES,3.0,11256,ＳＢＩ証券,SBI SECURITIES,3,166040019,FUT_NK225M_2104,2021-01-18
33,11256,ＳＢＩ証券,SBI SECURITIES,6.0,11256,ＳＢＩ証券,SBI SECURITIES,6,186027218,PUT_NK225_210212_27250,2021-01-18
36,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256,ＳＢＩ証券,SBI SECURITIES,2,136027318,PUT_NK225_210212_27375,2021-01-18
39,11256,ＳＢＩ証券,SBI SECURITIES,234.0,11256,ＳＢＩ証券,SBI SECURITIES,234,186027518,PUT_NK225_210212_27500,2021-01-18
40,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200.0,11714,ＪＰモルガン証券,JPMorgan Japan,200,186027518,PUT_NK225_210212_27500,2021-01-18
43,11256,ＳＢＩ証券,SBI SECURITIES,3.0,11256,ＳＢＩ証券,SBI SECURITIES,3,136027618,PUT_NK225_210212_27625,2021-01-18
46,11256,ＳＢＩ証券,SBI SECURITIES,20.0,11256,ＳＢＩ証券,SBI SECURITIES,20,186027718,PUT_NK225_210212_27750,2021-01-18
49,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200.0,11792,シティグループ証券,Citigroup Japan,200,186028018,PUT_NK225_210212_28000,2021-01-18
50,11256,ＳＢＩ証券,SBI SECURITIES,32.0,11256,ＳＢＩ証券,SBI SECURITIES,32,186028018,PUT_NK225_210212_28000,2021-01-18
53,11256,ＳＢＩ証券,SBI SECURITIES,12.0,11256,ＳＢＩ証券,SBI SECURITIES,12,186028218,PUT_NK225_210212_28250,2021-01-18
56,11256,ＳＢＩ証券,SBI SECURITIES,23.0,11256,ＳＢＩ証券,SBI SECURITIES,23,186028518,PUT_NK225_210212_28500,2021-01-18
59,11256,ＳＢＩ証券,SBI SECURITIES,5.0,11256,ＳＢＩ証券,SBI SECURITIES,5,196029218,CAL_NK225_210212_29250,2021-01-18
62,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256,ＳＢＩ証券,SBI SECURITIES,2,146029118,CAL_NK225_210212_29125,2021-01-18
65,11256,ＳＢＩ証券,SBI SECURITIES,127.0,11256,ＳＢＩ証券,SBI SECURITIES,127,196029018,CAL_NK225_210212_29000,2021-01-18
66,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100.0,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),100,196029018,CAL_NK225_210212_29000,2021-01-18
69,11256,ＳＢＩ証券,SBI SECURITIES,3.0,11256,ＳＢＩ証券,SBI SECURITIES,3,146028818,CAL_NK225_210212_28875,2021-01-18
72,11792,シティグループ証券,Citigroup Japan,200.0,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,196028718,CAL_NK225_210212_28750,2021-01-18
