,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
36,11256,ＳＢＩ証券,SBI SECURITIES,177,11256,ＳＢＩ証券,SBI SECURITIES,177,135082018,PUT_NK225_200814_22000,2020-08-12
37,12410,バークレイズ証券,Barclays Japan,100,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,135082018,PUT_NK225_200814_22000,2020-08-12
40,11256,ＳＢＩ証券,SBI SECURITIES,13,11256,ＳＢＩ証券,SBI SECURITIES,13,135082118,PUT_NK225_200814_22125,2020-08-12
43,11256,ＳＢＩ証券,SBI SECURITIES,74,11256,ＳＢＩ証券,SBI SECURITIES,74,135082218,PUT_NK225_200814_22250,2020-08-12
46,11256,ＳＢＩ証券,SBI SECURITIES,39,11256,ＳＢＩ証券,SBI SECURITIES,39,135082318,PUT_NK225_200814_22375,2020-08-12
49,11256,ＳＢＩ証券,SBI SECURITIES,153,11256,ＳＢＩ証券,SBI SECURITIES,153,135082518,PUT_NK225_200814_22500,2020-08-12
52,11256,ＳＢＩ証券,SBI SECURITIES,26,11256,ＳＢＩ証券,SBI SECURITIES,26,135082618,PUT_NK225_200814_22625,2020-08-12
55,11256,ＳＢＩ証券,SBI SECURITIES,119,11256,ＳＢＩ証券,SBI SECURITIES,119,135082718,PUT_NK225_200814_22750,2020-08-12
56,12792,メリルリンチ日本証券,Merrill Lynch Japan,50,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,50,135082718,PUT_NK225_200814_22750,2020-08-12
59,11256,ＳＢＩ証券,SBI SECURITIES,23,11256,ＳＢＩ証券,SBI SECURITIES,23,135082818,PUT_NK225_200814_22875,2020-08-12
62,11256,ＳＢＩ証券,SBI SECURITIES,8,11256,ＳＢＩ証券,SBI SECURITIES,8,135083018,PUT_NK225_200814_23000,2020-08-12
65,11256,ＳＢＩ証券,SBI SECURITIES,7,11256,ＳＢＩ証券,SBI SECURITIES,7,135083118,PUT_NK225_200814_23125,2020-08-12
68,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,145083818,CAL_NK225_200814_23875,2020-08-12
71,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,145083718,CAL_NK225_200814_23750,2020-08-12
72,11256,ＳＢＩ証券,SBI SECURITIES,22,11256,ＳＢＩ証券,SBI SECURITIES,22,145083718,CAL_NK225_200814_23750,2020-08-12
75,11256,ＳＢＩ証券,SBI SECURITIES,39,11256,ＳＢＩ証券,SBI SECURITIES,39,145083618,CAL_NK225_200814_23625,2020-08-12
78,11256,ＳＢＩ証券,SBI SECURITIES,238,11256,ＳＢＩ証券,SBI SECURITIES,238,145083518,CAL_NK225_200814_23500,2020-08-12
79,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,145083518,CAL_NK225_200814_23500,2020-08-12
82,11256,ＳＢＩ証券,SBI SECURITIES,79,11256,ＳＢＩ証券,SBI SECURITIES,79,145083318,CAL_NK225_200814_23375,2020-08-12
85,11256,ＳＢＩ証券,SBI SECURITIES,227,11256,ＳＢＩ証券,SBI SECURITIES,227,145083218,CAL_NK225_200814_23250,2020-08-12
86,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,145083218,CAL_NK225_200814_23250,2020-08-12
89,11256,ＳＢＩ証券,SBI SECURITIES,113,11256,ＳＢＩ証券,SBI SECURITIES,113,145083118,CAL_NK225_200814_23125,2020-08-12
92,11256,ＳＢＩ証券,SBI SECURITIES,221,11256,ＳＢＩ証券,SBI SECURITIES,221,145083018,CAL_NK225_200814_23000,2020-08-12
93,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,145083018,CAL_NK225_200814_23000,2020-08-12
96,11256,ＳＢＩ証券,SBI SECURITIES,34,11256,ＳＢＩ証券,SBI SECURITIES,34,145082818,CAL_NK225_200814_22875,2020-08-12
99,11256,ＳＢＩ証券,SBI SECURITIES,26,11256,ＳＢＩ証券,SBI SECURITIES,26,145082718,CAL_NK225_200814_22750,2020-08-12
102,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,145082618,CAL_NK225_200814_22625,2020-08-12
