,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12000,大和証券,Daiwa Securities,1500,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,510,165090005,FUT_TOPIX_2009,2020-08-24
3,11788,ソシエテ・ジェネラル,Societe Generale,118,12724,ＨＳＢＣ証券,HSBC (Japan),500,165090005,FUT_TOPIX_2009,2020-08-24
4,12792,メリルリンチ日本証券,Merrill Lynch Japan,34,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),500,165090005,FUT_TOPIX_2009,2020-08-24
5,11560,ゴールドマンサックス,Goldman Sachs Japan,20,12800,モルガンスタンレー,Morgan Stanley MUFG,106,165090005,FUT_TOPIX_2009,2020-08-24
6,12400,野村證券,Nomura Securities,17,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,34,165090005,FUT_TOPIX_2009,2020-08-24
7,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,10,11560,ゴールドマンサックス,Goldman Sachs Japan,20,165090005,FUT_TOPIX_2009,2020-08-24
8,12800,モルガンスタンレー,Morgan Stanley MUFG,6,11788,ソシエテ・ジェネラル,Societe Generale,18,165090005,FUT_TOPIX_2009,2020-08-24
9,11256,ＳＢＩ証券,SBI SECURITIES,3,12400,野村證券,Nomura Securities,17,165090005,FUT_TOPIX_2009,2020-08-24
10,-,-,-,-,11256,ＳＢＩ証券,SBI SECURITIES,3,165090005,FUT_TOPIX_2009,2020-08-24
13,12800,モルガンスタンレー,Morgan Stanley MUFG,100,11788,ソシエテ・ジェネラル,Societe Generale,100,165120005,FUT_TOPIX_2012,2020-08-24
16,12800,モルガンスタンレー,Morgan Stanley MUFG,946,11788,ソシエテ・ジェネラル,Societe Generale,1089,165090018,FUT_NK225_2009,2020-08-24
17,12400,野村證券,Nomura Securities,654,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,939,165090018,FUT_NK225_2009,2020-08-24
18,11788,ソシエテ・ジェネラル,Societe Generale,623,12792,メリルリンチ日本証券,Merrill Lynch Japan,790,165090018,FUT_NK225_2009,2020-08-24
19,11696,みずほ証券,Mizuho Securities,528,12400,野村證券,Nomura Securities,513,165090018,FUT_NK225_2009,2020-08-24
20,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,521,11256,ＳＢＩ証券,SBI SECURITIES,478,165090018,FUT_NK225_2009,2020-08-24
21,11256,ＳＢＩ証券,SBI SECURITIES,478,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),356,165090018,FUT_NK225_2009,2020-08-24
22,12792,メリルリンチ日本証券,Merrill Lynch Japan,375,11714,ＪＰモルガン証券,JPMorgan Japan,293,165090018,FUT_NK225_2009,2020-08-24
23,11714,ＪＰモルガン証券,JPMorgan Japan,285,11746,ＵＢＳ証券,UBS Securities Japan,168,165090018,FUT_NK225_2009,2020-08-24
24,12336,日産証券,Nissan Securities,200,11635,クレディ・スイス証券,Credit Suisse Japan,126,165090018,FUT_NK225_2009,2020-08-24
25,11560,ゴールドマンサックス,Goldman Sachs Japan,165,11560,ゴールドマンサックス,Goldman Sachs Japan,101,165090018,FUT_NK225_2009,2020-08-24
26,11792,シティグループ証券,Citigroup Japan,66,11792,シティグループ証券,Citigroup Japan,58,165090018,FUT_NK225_2009,2020-08-24
27,12410,バークレイズ証券,Barclays Japan,30,-,-,-,-,165090018,FUT_NK225_2009,2020-08-24
28,12000,大和証券,Daiwa Securities,20,-,-,-,-,165090018,FUT_NK225_2009,2020-08-24
29,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),20,-,-,-,-,165090018,FUT_NK225_2009,2020-08-24
32,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,11788,ソシエテ・ジェネラル,Societe Generale,200,165120018,FUT_NK225_2012,2020-08-24
35,11256,ＳＢＩ証券,SBI SECURITIES,27576,11256,ＳＢＩ証券,SBI SECURITIES,27576,165090019,FUT_NK225M_2009,2020-08-24
36,12800,モルガンスタンレー,Morgan Stanley MUFG,1393,12792,メリルリンチ日本証券,Merrill Lynch Japan,1393,165090019,FUT_NK225M_2009,2020-08-24
37,12400,野村證券,Nomura Securities,915,12400,野村證券,Nomura Securities,915,165090019,FUT_NK225M_2009,2020-08-24
40,11256,ＳＢＩ証券,SBI SECURITIES,52,11256,ＳＢＩ証券,SBI SECURITIES,52,165100019,FUT_NK225M_2010,2020-08-24
