,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7824,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7403,166030005,FUT_TOPIX_2103,2021-01-18
3,11788,ソシエテ・ジェネラル,Societe Generale,3258,11788,ソシエテ・ジェネラル,Societe Generale,3181,166030005,FUT_TOPIX_2103,2021-01-18
4,11714,ＪＰモルガン証券,JPMorgan Japan,694,11714,ＪＰモルガン証券,JPMorgan Japan,1288,166030005,FUT_TOPIX_2103,2021-01-18
5,12792,BofA証券,BofA Securities,496,12792,BofA証券,BofA Securities,764,166030005,FUT_TOPIX_2103,2021-01-18
6,12800,モルガンスタンレー,Morgan Stanley MUFG,341,11560,ゴールドマンサックス,Goldman Sachs Japan,287,166030005,FUT_TOPIX_2103,2021-01-18
7,12410,バークレイズ証券,Barclays Japan,311,12795,インタラクティブ証券,Interactive Brokers,202,166030005,FUT_TOPIX_2103,2021-01-18
8,11560,ゴールドマンサックス,Goldman Sachs Japan,241,12800,モルガンスタンレー,Morgan Stanley MUFG,201,166030005,FUT_TOPIX_2103,2021-01-18
9,11635,クレディ・スイス証券,Credit Suisse Japan,229,12410,バークレイズ証券,Barclays Japan,201,166030005,FUT_TOPIX_2103,2021-01-18
10,11746,ＵＢＳ証券,UBS Securities Japan,228,11635,クレディ・スイス証券,Credit Suisse Japan,164,166030005,FUT_TOPIX_2103,2021-01-18
11,11792,シティグループ証券,Citigroup Japan,114,11746,ＵＢＳ証券,UBS Securities Japan,133,166030005,FUT_TOPIX_2103,2021-01-18
12,12336,日産証券,Nissan Securities,93,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),80,166030005,FUT_TOPIX_2103,2021-01-18
13,11272,岡三証券,OKASAN SECURITIES,34,11256,ＳＢＩ証券,SBI SECURITIES,41,166030005,FUT_TOPIX_2103,2021-01-18
14,12888,山和証券,YAMAWA SECURITIES,33,11272,岡三証券,OKASAN SECURITIES,35,166030005,FUT_TOPIX_2103,2021-01-18
15,11256,ＳＢＩ証券,SBI SECURITIES,30,12336,日産証券,Nissan Securities,23,166030005,FUT_TOPIX_2103,2021-01-18
16,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,26,12400,野村證券,Nomura Securities,22,166030005,FUT_TOPIX_2103,2021-01-18
17,12560,松井証券,MATSUI SECURITIES,20,12724,ＨＳＢＣ証券,HSBC (Japan),16,166030005,FUT_TOPIX_2103,2021-01-18
18,12400,野村證券,Nomura Securities,18,11792,シティグループ証券,Citigroup Japan,10,166030005,FUT_TOPIX_2103,2021-01-18
19,12724,ＨＳＢＣ証券,HSBC (Japan),14,11060,ａｕカブコム証券,au Kabucom Securitie,4,166030005,FUT_TOPIX_2103,2021-01-18
20,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,13,12176,ドイツ証券,Deutsche Securities,3,166030005,FUT_TOPIX_2103,2021-01-18
21,11696,みずほ証券,Mizuho Securities,11,12320,三晃証券,SANKO SECURITIES,3,166030005,FUT_TOPIX_2103,2021-01-18
22,-,-,-,-,12560,松井証券,MATSUI SECURITIES,3,166030005,FUT_TOPIX_2103,2021-01-18
25,11788,ソシエテ・ジェネラル,Societe Generale,2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2,166060005,FUT_TOPIX_2106,2021-01-18
26,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,1,12410,バークレイズ証券,Barclays Japan,1,166060005,FUT_TOPIX_2106,2021-01-18
29,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,10077,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,9735,166030018,FUT_NK225_2103,2021-01-18
30,11788,ソシエテ・ジェネラル,Societe Generale,4743,11788,ソシエテ・ジェネラル,Societe Generale,4692,166030018,FUT_NK225_2103,2021-01-18
31,12057,楽天証券,Rakuten Securities,932,12410,バークレイズ証券,Barclays Japan,973,166030018,FUT_NK225_2103,2021-01-18
