,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
59,-,-,-,-,11256,ＳＢＩ証券,SBI SECURITIES,28,135092018,PUT_NK225_200911_22000,2020-08-21
62,12400,野村證券,Nomura Securities,1000,12400,野村證券,Nomura Securities,1000,135092118,PUT_NK225_200911_22125,2020-08-21
65,11714,ＪＰモルガン証券,JPMorgan Japan,400,12800,モルガンスタンレー,Morgan Stanley MUFG,500,135092218,PUT_NK225_200911_22250,2020-08-21
66,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,150,12724,ＨＳＢＣ証券,HSBC (Japan),150,135092218,PUT_NK225_200911_22250,2020-08-21
67,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),100,11256,ＳＢＩ証券,SBI SECURITIES,13,135092218,PUT_NK225_200911_22250,2020-08-21
68,11256,ＳＢＩ証券,SBI SECURITIES,13,-,-,-,-,135092218,PUT_NK225_200911_22250,2020-08-21
71,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,135092318,PUT_NK225_200911_22375,2020-08-21
74,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,800,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,700,135092518,PUT_NK225_200911_22500,2020-08-21
75,11746,ＵＢＳ証券,UBS Securities Japan,500,11788,ソシエテ・ジェネラル,Societe Generale,600,135092518,PUT_NK225_200911_22500,2020-08-21
76,11714,ＪＰモルガン証券,JPMorgan Japan,400,11746,ＵＢＳ証券,UBS Securities Japan,400,135092518,PUT_NK225_200911_22500,2020-08-21
77,11256,ＳＢＩ証券,SBI SECURITIES,109,11256,ＳＢＩ証券,SBI SECURITIES,109,135092518,PUT_NK225_200911_22500,2020-08-21
80,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,135092618,PUT_NK225_200911_22625,2020-08-21
83,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,200,12792,メリルリンチ日本証券,Merrill Lynch Japan,200,135092718,PUT_NK225_200911_22750,2020-08-21
84,11256,ＳＢＩ証券,SBI SECURITIES,18,11256,ＳＢＩ証券,SBI SECURITIES,18,135092718,PUT_NK225_200911_22750,2020-08-21
87,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,135092818,PUT_NK225_200911_22875,2020-08-21
90,11256,ＳＢＩ証券,SBI SECURITIES,14,11256,ＳＢＩ証券,SBI SECURITIES,14,135093018,PUT_NK225_200911_23000,2020-08-21
93,11256,ＳＢＩ証券,SBI SECURITIES,8,11256,ＳＢＩ証券,SBI SECURITIES,8,145093818,CAL_NK225_200911_23875,2020-08-21
96,12724,ＨＳＢＣ証券,HSBC (Japan),150,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,150,145093718,CAL_NK225_200911_23750,2020-08-21
97,11256,ＳＢＩ証券,SBI SECURITIES,34,11256,ＳＢＩ証券,SBI SECURITIES,34,145093718,CAL_NK225_200911_23750,2020-08-21
100,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,145093618,CAL_NK225_200911_23625,2020-08-21
103,11560,ゴールドマンサックス,Goldman Sachs Japan,350,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,350,145093518,CAL_NK225_200911_23500,2020-08-21
104,11256,ＳＢＩ証券,SBI SECURITIES,21,11256,ＳＢＩ証券,SBI SECURITIES,21,145093518,CAL_NK225_200911_23500,2020-08-21
107,11256,ＳＢＩ証券,SBI SECURITIES,2,11256,ＳＢＩ証券,SBI SECURITIES,2,145093318,CAL_NK225_200911_23375,2020-08-21
110,11256,ＳＢＩ証券,SBI SECURITIES,14,11256,ＳＢＩ証券,SBI SECURITIES,14,145093218,CAL_NK225_200911_23250,2020-08-21
113,11256,ＳＢＩ証券,SBI SECURITIES,4,11256,ＳＢＩ証券,SBI SECURITIES,4,145093118,CAL_NK225_200911_23125,2020-08-21
116,11560,ゴールドマンサックス,Goldman Sachs Japan,350,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,350,145093018,CAL_NK225_200911_23000,2020-08-21
117,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,100,12792,メリルリンチ日本証券,Merrill Lynch Japan,100,145093018,CAL_NK225_200911_23000,2020-08-21
118,11256,ＳＢＩ証券,SBI SECURITIES,14,11256,ＳＢＩ証券,SBI SECURITIES,14,145093018,CAL_NK225_200911_23000,2020-08-21
