,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
49,11256,ＳＢＩ証券,SBI SECURITIES,3.0,11256,ＳＢＩ証券,SBI SECURITIES,3,135103118,PUT_NK225_201009_23125,2020-09-23
52,11256,ＳＢＩ証券,SBI SECURITIES,11.0,11256,ＳＢＩ証券,SBI SECURITIES,11,135103218,PUT_NK225_201009_23250,2020-09-23
55,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,135103318,PUT_NK225_201009_23375,2020-09-23
58,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,135103518,PUT_NK225_201009_23500,2020-09-23
61,11256,ＳＢＩ証券,SBI SECURITIES,6.0,11256,ＳＢＩ証券,SBI SECURITIES,6,145104318,CAL_NK225_201009_24375,2020-09-23
64,11256,ＳＢＩ証券,SBI SECURITIES,30.0,11256,ＳＢＩ証券,SBI SECURITIES,30,145104218,CAL_NK225_201009_24250,2020-09-23
67,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256,ＳＢＩ証券,SBI SECURITIES,2,145104118,CAL_NK225_201009_24125,2020-09-23
70,11256,ＳＢＩ証券,SBI SECURITIES,54.0,11256,ＳＢＩ証券,SBI SECURITIES,54,145104018,CAL_NK225_201009_24000,2020-09-23
73,11256,ＳＢＩ証券,SBI SECURITIES,16.0,11256,ＳＢＩ証券,SBI SECURITIES,16,145103818,CAL_NK225_201009_23875,2020-09-23
76,12410,バークレイズ証券,Barclays Japan,150.0,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),150,145103718,CAL_NK225_201009_23750,2020-09-23
77,11714,ＪＰモルガン証券,JPMorgan Japan,50.0,11714,ＪＰモルガン証券,JPMorgan Japan,50,145103718,CAL_NK225_201009_23750,2020-09-23
78,11256,ＳＢＩ証券,SBI SECURITIES,20.0,11256,ＳＢＩ証券,SBI SECURITIES,20,145103718,CAL_NK225_201009_23750,2020-09-23
81,11256,ＳＢＩ証券,SBI SECURITIES,17.0,11256,ＳＢＩ証券,SBI SECURITIES,17,145103618,CAL_NK225_201009_23625,2020-09-23
84,11256,ＳＢＩ証券,SBI SECURITIES,76.0,11256,ＳＢＩ証券,SBI SECURITIES,76,145103518,CAL_NK225_201009_23500,2020-09-23
87,11256,ＳＢＩ証券,SBI SECURITIES,3.0,11256,ＳＢＩ証券,SBI SECURITIES,3,145103318,CAL_NK225_201009_23375,2020-09-23
90,11256,ＳＢＩ証券,SBI SECURITIES,13.0,11256,ＳＢＩ証券,SBI SECURITIES,13,145103218,CAL_NK225_201009_23250,2020-09-23
