,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12000,大和証券,Daiwa Securities,3200,11788,ソシエテ・ジェネラル,Societe Generale,3854,165090005,FUT_TOPIX_2009,2020-08-25
3,11696,みずほ証券,Mizuho Securities,1300,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,912,165090005,FUT_TOPIX_2009,2020-08-25
4,12792,メリルリンチ日本証券,Merrill Lynch Japan,754,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,675,165090005,FUT_TOPIX_2009,2020-08-25
5,12400,野村證券,Nomura Securities,623,12792,メリルリンチ日本証券,Merrill Lynch Japan,517,165090005,FUT_TOPIX_2009,2020-08-25
6,12800,モルガンスタンレー,Morgan Stanley MUFG,371,11714,ＪＰモルガン証券,JPMorgan Japan,288,165090005,FUT_TOPIX_2009,2020-08-25
7,11635,クレディ・スイス証券,Credit Suisse Japan,205,11560,ゴールドマンサックス,Goldman Sachs Japan,224,165090005,FUT_TOPIX_2009,2020-08-25
8,11792,シティグループ証券,Citigroup Japan,128,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,87,165090005,FUT_TOPIX_2009,2020-08-25
9,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,113,12400,野村證券,Nomura Securities,72,165090005,FUT_TOPIX_2009,2020-08-25
10,11560,ゴールドマンサックス,Goldman Sachs Japan,29,12724,ＨＳＢＣ証券,HSBC (Japan),51,165090005,FUT_TOPIX_2009,2020-08-25
11,11256,ＳＢＩ証券,SBI SECURITIES,19,11696,みずほ証券,Mizuho Securities,26,165090005,FUT_TOPIX_2009,2020-08-25
12,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,12,12800,モルガンスタンレー,Morgan Stanley MUFG,24,165090005,FUT_TOPIX_2009,2020-08-25
13,11788,ソシエテ・ジェネラル,Societe Generale,4,11256,ＳＢＩ証券,SBI SECURITIES,19,165090005,FUT_TOPIX_2009,2020-08-25
14,-,-,-,-,11635,クレディ・スイス証券,Credit Suisse Japan,9,165090005,FUT_TOPIX_2009,2020-08-25
17,11696,みずほ証券,Mizuho Securities,1630,11788,ソシエテ・ジェネラル,Societe Generale,1646,165090018,FUT_NK225_2009,2020-08-25
18,11746,ＵＢＳ証券,UBS Securities Japan,1423,12400,野村證券,Nomura Securities,1444,165090018,FUT_NK225_2009,2020-08-25
19,11256,ＳＢＩ証券,SBI SECURITIES,1030,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,1383,165090018,FUT_NK225_2009,2020-08-25
20,11714,ＪＰモルガン証券,JPMorgan Japan,988,11256,ＳＢＩ証券,SBI SECURITIES,1030,165090018,FUT_NK225_2009,2020-08-25
21,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,977,11696,みずほ証券,Mizuho Securities,863,165090018,FUT_NK225_2009,2020-08-25
22,11560,ゴールドマンサックス,Goldman Sachs Japan,774,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),819,165090018,FUT_NK225_2009,2020-08-25
23,12400,野村證券,Nomura Securities,733,12792,メリルリンチ日本証券,Merrill Lynch Japan,650,165090018,FUT_NK225_2009,2020-08-25
24,12792,メリルリンチ日本証券,Merrill Lynch Japan,624,11714,ＪＰモルガン証券,JPMorgan Japan,650,165090018,FUT_NK225_2009,2020-08-25
