,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12000,大和証券,Daiwa Securities,1092,12724,ＨＳＢＣ証券,HSBC (Japan),1000,165090005,FUT_TOPIX_2009,2020-08-20
3,11792,シティグループ証券,Citigroup Japan,650,11560,ゴールドマンサックス,Goldman Sachs Japan,585,165090005,FUT_TOPIX_2009,2020-08-20
4,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,605,12400,野村證券,Nomura Securities,546,165090005,FUT_TOPIX_2009,2020-08-20
5,11788,ソシエテ・ジェネラル,Societe Generale,401,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),400,165090005,FUT_TOPIX_2009,2020-08-20
6,12800,モルガンスタンレー,Morgan Stanley MUFG,159,12072,東海東京証券,Tokai Tokyo Sec,238,165090005,FUT_TOPIX_2009,2020-08-20
7,12400,野村證券,Nomura Securities,68,12800,モルガンスタンレー,Morgan Stanley MUFG,159,165090005,FUT_TOPIX_2009,2020-08-20
8,12792,メリルリンチ日本証券,Merrill Lynch Japan,66,12000,大和証券,Daiwa Securities,92,165090005,FUT_TOPIX_2009,2020-08-20
9,11560,ゴールドマンサックス,Goldman Sachs Japan,57,11696,みずほ証券,Mizuho Securities,75,165090005,FUT_TOPIX_2009,2020-08-20
10,11256,ＳＢＩ証券,SBI SECURITIES,27,11256,ＳＢＩ証券,SBI SECURITIES,27,165090005,FUT_TOPIX_2009,2020-08-20
11,11635,クレディ・スイス証券,Credit Suisse Japan,12,11635,クレディ・スイス証券,Credit Suisse Japan,12,165090005,FUT_TOPIX_2009,2020-08-20
12,-,-,-,-,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,2,165090005,FUT_TOPIX_2009,2020-08-20
13,-,-,-,-,11788,ソシエテ・ジェネラル,Societe Generale,1,165090005,FUT_TOPIX_2009,2020-08-20
16,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),400,11788,ソシエテ・ジェネラル,Societe Generale,400,165120005,FUT_TOPIX_2012,2020-08-20
19,11256,ＳＢＩ証券,SBI SECURITIES,1606,11256,ＳＢＩ証券,SBI SECURITIES,1606,165090018,FUT_NK225_2009,2020-08-20
20,12400,野村證券,Nomura Securities,1240,11714,ＪＰモルガン証券,JPMorgan Japan,1556,165090018,FUT_NK225_2009,2020-08-20
21,11696,みずほ証券,Mizuho Securities,912,12400,野村證券,Nomura Securities,1063,165090018,FUT_NK225_2009,2020-08-20
22,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,727,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,531,165090018,FUT_NK225_2009,2020-08-20
23,11714,ＪＰモルガン証券,JPMorgan Japan,457,12336,日産証券,Nissan Securities,276,165090018,FUT_NK225_2009,2020-08-20
24,12000,大和証券,Daiwa Securities,418,11788,ソシエテ・ジェネラル,Societe Generale,172,165090018,FUT_NK225_2009,2020-08-20
25,12792,メリルリンチ日本証券,Merrill Lynch Japan,275,11746,ＵＢＳ証券,UBS Securities Japan,139,165090018,FUT_NK225_2009,2020-08-20
26,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),185,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),127,165090018,FUT_NK225_2009,2020-08-20
27,11560,ゴールドマンサックス,Goldman Sachs Japan,95,12800,モルガンスタンレー,Morgan Stanley MUFG,122,165090018,FUT_NK225_2009,2020-08-20
28,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,54,12792,メリルリンチ日本証券,Merrill Lynch Japan,122,165090018,FUT_NK225_2009,2020-08-20
29,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,53,12724,ＨＳＢＣ証券,HSBC (Japan),95,165090018,FUT_NK225_2009,2020-08-20
30,12800,モルガンスタンレー,Morgan Stanley MUFG,50,11792,シティグループ証券,Citigroup Japan,93,165090018,FUT_NK225_2009,2020-08-20
31,11792,シティグループ証券,Citigroup Japan,22,11696,みずほ証券,Mizuho Securities,71,165090018,FUT_NK225_2009,2020-08-20
32,11746,ＵＢＳ証券,UBS Securities Japan,12,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,66,165090018,FUT_NK225_2009,2020-08-20
33,11788,ソシエテ・ジェネラル,Societe Generale,11,12410,バークレイズ証券,Barclays Japan,56,165090018,FUT_NK225_2009,2020-08-20
34,-,-,-,-,12000,大和証券,Daiwa Securities,22,165090018,FUT_NK225_2009,2020-08-20
37,11256,ＳＢＩ証券,SBI SECURITIES,6,11256,ＳＢＩ証券,SBI SECURITIES,6,165120018,FUT_NK225_2012,2020-08-20
