,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,20.0,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,20,166030005,FUT_TOPIX_2103,2021-01-13
3,11256,ＳＢＩ証券,SBI SECURITIES,15.0,11256,ＳＢＩ証券,SBI SECURITIES,15,166030005,FUT_TOPIX_2103,2021-01-13
4,12400,野村證券,Nomura Securities,8.0,12400,野村證券,Nomura Securities,8,166030005,FUT_TOPIX_2103,2021-01-13
7,11256,ＳＢＩ証券,SBI SECURITIES,267.0,11256,ＳＢＩ証券,SBI SECURITIES,267,166030018,FUT_NK225_2103,2021-01-13
8,12176,ドイツ証券,Deutsche Securities,200.0,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,257,166030018,FUT_NK225_2103,2021-01-13
9,11792,シティグループ証券,Citigroup Japan,167.0,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),221,166030018,FUT_NK225_2103,2021-01-13
10,11788,ソシエテ・ジェネラル,Societe Generale,116.0,11792,シティグループ証券,Citigroup Japan,167,166030018,FUT_NK225_2103,2021-01-13
11,11714,ＪＰモルガン証券,JPMorgan Japan,96.0,11696,みずほ証券,Mizuho Securities,82,166030018,FUT_NK225_2103,2021-01-13
12,11696,みずほ証券,Mizuho Securities,82.0,12724,ＨＳＢＣ証券,HSBC (Japan),70,166030018,FUT_NK225_2103,2021-01-13
13,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,75.0,11788,ソシエテ・ジェネラル,Societe Generale,43,166030018,FUT_NK225_2103,2021-01-13
14,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),60.0,12792,BofA証券,BofA Securities,37,166030018,FUT_NK225_2103,2021-01-13
15,12792,BofA証券,BofA Securities,49.0,11714,ＪＰモルガン証券,JPMorgan Japan,2,166030018,FUT_NK225_2103,2021-01-13
16,11746,ＵＢＳ証券,UBS Securities Japan,34.0,-,-,-,-,166030018,FUT_NK225_2103,2021-01-13
19,11256,ＳＢＩ証券,SBI SECURITIES,819.0,11256,ＳＢＩ証券,SBI SECURITIES,819,166020019,FUT_NK225M_2102,2021-01-13
22,11256,ＳＢＩ証券,SBI SECURITIES,14222.0,11256,ＳＢＩ証券,SBI SECURITIES,14222,166030019,FUT_NK225M_2103,2021-01-13
23,12800,モルガンスタンレー,Morgan Stanley MUFG,2.0,12800,モルガンスタンレー,Morgan Stanley MUFG,2,166030019,FUT_NK225M_2103,2021-01-13
26,11256,ＳＢＩ証券,SBI SECURITIES,6.0,11256,ＳＢＩ証券,SBI SECURITIES,6,166040019,FUT_NK225M_2104,2021-01-13
29,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,150.0,12792,BofA証券,BofA Securities,150,186027518,PUT_NK225_210212_27500,2021-01-13
30,11256,ＳＢＩ証券,SBI SECURITIES,8.0,11256,ＳＢＩ証券,SBI SECURITIES,8,186027518,PUT_NK225_210212_27500,2021-01-13
33,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256,ＳＢＩ証券,SBI SECURITIES,2,136027618,PUT_NK225_210212_27625,2021-01-13
36,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,186027718,PUT_NK225_210212_27750,2021-01-13
39,12792,BofA証券,BofA Securities,100.0,11788,ソシエテ・ジェネラル,Societe Generale,100,186028018,PUT_NK225_210212_28000,2021-01-13
40,11256,ＳＢＩ証券,SBI SECURITIES,2.0,11256,ＳＢＩ証券,SBI SECURITIES,2,186028018,PUT_NK225_210212_28000,2021-01-13
43,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,136028118,PUT_NK225_210212_28125,2021-01-13
46,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,186028218,PUT_NK225_210212_28250,2021-01-13
49,11256,ＳＢＩ証券,SBI SECURITIES,7.0,11256,ＳＢＩ証券,SBI SECURITIES,7,186028518,PUT_NK225_210212_28500,2021-01-13
52,11256,ＳＢＩ証券,SBI SECURITIES,12.0,11256,ＳＢＩ証券,SBI SECURITIES,12,196029518,CAL_NK225_210212_29500,2021-01-13
55,11256,ＳＢＩ証券,SBI SECURITIES,13.0,11256,ＳＢＩ証券,SBI SECURITIES,13,196029218,CAL_NK225_210212_29250,2021-01-13
58,11256,ＳＢＩ証券,SBI SECURITIES,14.0,11256,ＳＢＩ証券,SBI SECURITIES,14,196029018,CAL_NK225_210212_29000,2021-01-13
61,11256,ＳＢＩ証券,SBI SECURITIES,5.0,11256,ＳＢＩ証券,SBI SECURITIES,5,196028718,CAL_NK225_210212_28750,2021-01-13
64,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,146028618,CAL_NK225_210212_28625,2021-01-13
67,11256,ＳＢＩ証券,SBI SECURITIES,51.0,11256,ＳＢＩ証券,SBI SECURITIES,51,196028518,CAL_NK225_210212_28500,2021-01-13
70,11256,ＳＢＩ証券,SBI SECURITIES,1.0,11256,ＳＢＩ証券,SBI SECURITIES,1,196028218,CAL_NK225_210212_28250,2021-01-13
