,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2704,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2862,166030005,FUT_TOPIX_2103,2021-01-19
3,11788,ソシエテ・ジェネラル,Societe Generale,1594,11788,ソシエテ・ジェネラル,Societe Generale,1628,166030005,FUT_TOPIX_2103,2021-01-19
4,11714,ＪＰモルガン証券,JPMorgan Japan,450,11635,クレディ・スイス証券,Credit Suisse Japan,321,166030005,FUT_TOPIX_2103,2021-01-19
5,11746,ＵＢＳ証券,UBS Securities Japan,302,11560,ゴールドマンサックス,Goldman Sachs Japan,272,166030005,FUT_TOPIX_2103,2021-01-19
6,11560,ゴールドマンサックス,Goldman Sachs Japan,230,12800,モルガンスタンレー,Morgan Stanley MUFG,181,166030005,FUT_TOPIX_2103,2021-01-19
7,12800,モルガンスタンレー,Morgan Stanley MUFG,181,11714,ＪＰモルガン証券,JPMorgan Japan,180,166030005,FUT_TOPIX_2103,2021-01-19
8,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),103,12792,BofA証券,BofA Securities,64,166030005,FUT_TOPIX_2103,2021-01-19
9,11635,クレディ・スイス証券,Credit Suisse Japan,77,11746,ＵＢＳ証券,UBS Securities Japan,60,166030005,FUT_TOPIX_2103,2021-01-19
10,12410,バークレイズ証券,Barclays Japan,56,12410,バークレイズ証券,Barclays Japan,55,166030005,FUT_TOPIX_2103,2021-01-19
11,11256,ＳＢＩ証券,SBI SECURITIES,28,12400,野村證券,Nomura Securities,48,166030005,FUT_TOPIX_2103,2021-01-19
12,12336,日産証券,Nissan Securities,18,12336,日産証券,Nissan Securities,39,166030005,FUT_TOPIX_2103,2021-01-19
13,12795,インタラクティブ証券,Interactive Brokers,15,11792,シティグループ証券,Citigroup Japan,28,166030005,FUT_TOPIX_2103,2021-01-19
14,12724,ＨＳＢＣ証券,HSBC (Japan),15,11256,ＳＢＩ証券,SBI SECURITIES,25,166030005,FUT_TOPIX_2103,2021-01-19
15,11272,岡三証券,OKASAN SECURITIES,14,12795,インタラクティブ証券,Interactive Brokers,24,166030005,FUT_TOPIX_2103,2021-01-19
16,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,11,11272,岡三証券,OKASAN SECURITIES,11,166030005,FUT_TOPIX_2103,2021-01-19
17,12560,松井証券,MATSUI SECURITIES,10,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,10,166030005,FUT_TOPIX_2103,2021-01-19
18,12792,BofA証券,BofA Securities,9,12724,ＨＳＢＣ証券,HSBC (Japan),10,166030005,FUT_TOPIX_2103,2021-01-19
19,11060,ａｕカブコム証券,au Kabucom Securitie,8,12560,松井証券,MATSUI SECURITIES,9,166030005,FUT_TOPIX_2103,2021-01-19
20,12400,野村證券,Nomura Securities,4,12888,山和証券,YAMAWA SECURITIES,7,166030005,FUT_TOPIX_2103,2021-01-19
21,12888,山和証券,YAMAWA SECURITIES,3,11060,ａｕカブコム証券,au Kabucom Securitie,5,166030005,FUT_TOPIX_2103,2021-01-19
22,11792,シティグループ証券,Citigroup Japan,3,-,-,-,-,166030005,FUT_TOPIX_2103,2021-01-19
25,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2537,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,2380,166030018,FUT_NK225_2103,2021-01-19
26,11788,ソシエテ・ジェネラル,Societe Generale,1570,11788,ソシエテ・ジェネラル,Societe Generale,1665,166030018,FUT_NK225_2103,2021-01-19
27,12057,楽天証券,Rakuten Securities,244,12560,松井証券,MATSUI SECURITIES,219,166030018,FUT_NK225_2103,2021-01-19
28,11256,ＳＢＩ証券,SBI SECURITIES,219,11714,ＪＰモルガン証券,JPMorgan Japan,205,166030018,FUT_NK225_2103,2021-01-19
29,12560,松井証券,MATSUI SECURITIES,209,11256,ＳＢＩ証券,SBI SECURITIES,204,166030018,FUT_NK225_2103,2021-01-19
30,12410,バークレイズ証券,Barclays Japan,181,12800,モルガンスタンレー,Morgan Stanley MUFG,181,166030018,FUT_NK225_2103,2021-01-19
31,11714,ＪＰモルガン証券,JPMorgan Japan,165,12057,楽天証券,Rakuten Securities,173,166030018,FUT_NK225_2103,2021-01-19
32,12336,日産証券,Nissan Securities,149,12410,バークレイズ証券,Barclays Japan,142,166030018,FUT_NK225_2103,2021-01-19
33,11560,ゴールドマンサックス,Goldman Sachs Japan,91,11696,みずほ証券,Mizuho Securities,133,166030018,FUT_NK225_2103,2021-01-19
34,12330,マネックス証券,Monex,85,11060,ａｕカブコム証券,au Kabucom Securitie,89,166030018,FUT_NK225_2103,2021-01-19
35,11060,ａｕカブコム証券,au Kabucom Securitie,85,11560,ゴールドマンサックス,Goldman Sachs Japan,79,166030018,FUT_NK225_2103,2021-01-19
36,12400,野村證券,Nomura Securities,70,12400,野村證券,Nomura Securities,67,166030018,FUT_NK225_2103,2021-01-19
37,11272,岡三証券,OKASAN SECURITIES,50,12336,日産証券,Nissan Securities,62,166030018,FUT_NK225_2103,2021-01-19
38,11635,クレディ・スイス証券,Credit Suisse Japan,37,11272,岡三証券,OKASAN SECURITIES,53,166030018,FUT_NK225_2103,2021-01-19
39,12724,ＨＳＢＣ証券,HSBC (Japan),25,12330,マネックス証券,Monex,38,166030018,FUT_NK225_2103,2021-01-19
40,11746,ＵＢＳ証券,UBS Securities Japan,21,11746,ＵＢＳ証券,UBS Securities Japan,36,166030018,FUT_NK225_2103,2021-01-19
41,11784,ＳＢＩネオトレード,SBI Neotrade,20,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,24,166030018,FUT_NK225_2103,2021-01-19
42,12800,モルガンスタンレー,Morgan Stanley MUFG,20,12795,インタラクティブ証券,Interactive Brokers,21,166030018,FUT_NK225_2103,2021-01-19
43,11727,ＧＭＯクリック証券,GMO CLICK Securities,14,11784,ＳＢＩネオトレード,SBI Neotrade,18,166030018,FUT_NK225_2103,2021-01-19
44,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),12,11727,ＧＭＯクリック証券,GMO CLICK Securities,12,166030018,FUT_NK225_2103,2021-01-19
47,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,10,11788,ソシエテ・ジェネラル,Societe Generale,13,166060018,FUT_NK225_2106,2021-01-19
48,11060,ａｕカブコム証券,au Kabucom Securitie,7,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,9,166060018,FUT_NK225_2106,2021-01-19
49,11788,ソシエテ・ジェネラル,Societe Generale,5,12560,松井証券,MATSUI SECURITIES,5,166060018,FUT_NK225_2106,2021-01-19
50,12560,松井証券,MATSUI SECURITIES,4,12336,日産証券,Nissan Securities,2,166060018,FUT_NK225_2106,2021-01-19
51,12336,日産証券,Nissan Securities,2,11060,ａｕカブコム証券,au Kabucom Securitie,1,166060018,FUT_NK225_2106,2021-01-19
52,11256,ＳＢＩ証券,SBI SECURITIES,2,11272,岡三証券,OKASAN SECURITIES,1,166060018,FUT_NK225_2106,2021-01-19
53,11272,岡三証券,OKASAN SECURITIES,1,12057,楽天証券,Rakuten Securities,1,166060018,FUT_NK225_2106,2021-01-19
54,12057,楽天証券,Rakuten Securities,1,-,-,-,-,166060018,FUT_NK225_2106,2021-01-19
57,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,4123,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,4369,166020019,FUT_NK225M_2102,2021-01-19
58,11788,ソシエテ・ジェネラル,Societe Generale,1183,11788,ソシエテ・ジェネラル,Societe Generale,1233,166020019,FUT_NK225M_2102,2021-01-19
59,12057,楽天証券,Rakuten Securities,769,12057,楽天証券,Rakuten Securities,666,166020019,FUT_NK225M_2102,2021-01-19
60,11256,ＳＢＩ証券,SBI SECURITIES,750,11256,ＳＢＩ証券,SBI SECURITIES,533,166020019,FUT_NK225M_2102,2021-01-19
61,11060,ａｕカブコム証券,au Kabucom Securitie,178,11060,ａｕカブコム証券,au Kabucom Securitie,177,166020019,FUT_NK225M_2102,2021-01-19
62,12330,マネックス証券,Monex,137,12330,マネックス証券,Monex,120,166020019,FUT_NK225M_2102,2021-01-19
63,12560,松井証券,MATSUI SECURITIES,97,12560,松井証券,MATSUI SECURITIES,107,166020019,FUT_NK225M_2102,2021-01-19
64,11727,ＧＭＯクリック証券,GMO CLICK Securities,63,11727,ＧＭＯクリック証券,GMO CLICK Securities,65,166020019,FUT_NK225M_2102,2021-01-19
65,11784,ＳＢＩネオトレード,SBI Neotrade,33,12410,バークレイズ証券,Barclays Japan,59,166020019,FUT_NK225M_2102,2021-01-19
66,11272,岡三証券,OKASAN SECURITIES,28,11272,岡三証券,OKASAN SECURITIES,40,166020019,FUT_NK225M_2102,2021-01-19
67,12000,大和証券,Daiwa Securities,20,12000,大和証券,Daiwa Securities,10,166020019,FUT_NK225M_2102,2021-01-19
68,12336,日産証券,Nissan Securities,16,11784,ＳＢＩネオトレード,SBI Neotrade,9,166020019,FUT_NK225M_2102,2021-01-19
69,12795,インタラクティブ証券,Interactive Brokers,1,12336,日産証券,Nissan Securities,7,166020019,FUT_NK225M_2102,2021-01-19
70,11544,岩井コスモ証券,IwaiCosmo Securities,1,11714,ＪＰモルガン証券,JPMorgan Japan,3,166020019,FUT_NK225M_2102,2021-01-19
71,11714,ＪＰモルガン証券,JPMorgan Japan,1,12795,インタラクティブ証券,Interactive Brokers,2,166020019,FUT_NK225M_2102,2021-01-19
74,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,49455,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,50153,166030019,FUT_NK225M_2103,2021-01-19
75,11788,ソシエテ・ジェネラル,Societe Generale,21546,11788,ソシエテ・ジェネラル,Societe Generale,22283,166030019,FUT_NK225M_2103,2021-01-19
76,11256,ＳＢＩ証券,SBI SECURITIES,9702,11256,ＳＢＩ証券,SBI SECURITIES,8238,166030019,FUT_NK225M_2103,2021-01-19
77,12057,楽天証券,Rakuten Securities,7609,12057,楽天証券,Rakuten Securities,6949,166030019,FUT_NK225M_2103,2021-01-19
78,12560,松井証券,MATSUI SECURITIES,7362,12560,松井証券,MATSUI SECURITIES,6820,166030019,FUT_NK225M_2103,2021-01-19
79,12410,バークレイズ証券,Barclays Japan,3904,12410,バークレイズ証券,Barclays Japan,2862,166030019,FUT_NK225M_2103,2021-01-19
80,11060,ａｕカブコム証券,au Kabucom Securitie,2891,11060,ａｕカブコム証券,au Kabucom Securitie,2838,166030019,FUT_NK225M_2103,2021-01-19
81,12336,日産証券,Nissan Securities,1605,11272,岡三証券,OKASAN SECURITIES,2360,166030019,FUT_NK225M_2103,2021-01-19
82,11272,岡三証券,OKASAN SECURITIES,1581,12336,日産証券,Nissan Securities,1240,166030019,FUT_NK225M_2103,2021-01-19
83,12330,マネックス証券,Monex,1205,12330,マネックス証券,Monex,1164,166030019,FUT_NK225M_2103,2021-01-19
84,11727,ＧＭＯクリック証券,GMO CLICK Securities,833,11635,クレディ・スイス証券,Credit Suisse Japan,1143,166030019,FUT_NK225M_2103,2021-01-19
85,11714,ＪＰモルガン証券,JPMorgan Japan,520,11727,ＧＭＯクリック証券,GMO CLICK Securities,903,166030019,FUT_NK225M_2103,2021-01-19
86,11784,ＳＢＩネオトレード,SBI Neotrade,499,12000,大和証券,Daiwa Securities,611,166030019,FUT_NK225M_2103,2021-01-19
87,12000,大和証券,Daiwa Securities,302,12795,インタラクティブ証券,Interactive Brokers,566,166030019,FUT_NK225M_2103,2021-01-19
88,12795,インタラクティブ証券,Interactive Brokers,211,11784,ＳＢＩネオトレード,SBI Neotrade,460,166030019,FUT_NK225M_2103,2021-01-19
89,11635,クレディ・スイス証券,Credit Suisse Japan,188,12792,BofA証券,BofA Securities,433,166030019,FUT_NK225M_2103,2021-01-19
90,11560,ゴールドマンサックス,Goldman Sachs Japan,128,12800,モルガンスタンレー,Morgan Stanley MUFG,391,166030019,FUT_NK225M_2103,2021-01-19
91,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),100,11714,ＪＰモルガン証券,JPMorgan Japan,149,166030019,FUT_NK225M_2103,2021-01-19
92,12320,三晃証券,SANKO SECURITIES,80,11560,ゴールドマンサックス,Goldman Sachs Japan,128,166030019,FUT_NK225M_2103,2021-01-19
93,12888,山和証券,YAMAWA SECURITIES,70,12320,三晃証券,SANKO SECURITIES,80,166030019,FUT_NK225M_2103,2021-01-19
96,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,61,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,40,166040019,FUT_NK225M_2104,2021-01-19
