,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,5946,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,5904,165090005,FUT_TOPIX_2009,2020-08-26
3,11788,ソシエテ・ジェネラル,Societe Generale,2637,11788,ソシエテ・ジェネラル,Societe Generale,2073,165090005,FUT_TOPIX_2009,2020-08-26
4,12410,バークレイズ証券,Barclays Japan,954,12792,メリルリンチ日本証券,Merrill Lynch Japan,1014,165090005,FUT_TOPIX_2009,2020-08-26
5,11714,ＪＰモルガン証券,JPMorgan Japan,463,11714,ＪＰモルガン証券,JPMorgan Japan,862,165090005,FUT_TOPIX_2009,2020-08-26
6,12792,メリルリンチ日本証券,Merrill Lynch Japan,358,12410,バークレイズ証券,Barclays Japan,549,165090005,FUT_TOPIX_2009,2020-08-26
7,11635,クレディ・スイス証券,Credit Suisse Japan,319,11256,ＳＢＩ証券,SBI SECURITIES,437,165090005,FUT_TOPIX_2009,2020-08-26
8,11560,ゴールドマンサックス,Goldman Sachs Japan,292,11560,ゴールドマンサックス,Goldman Sachs Japan,259,165090005,FUT_TOPIX_2009,2020-08-26
9,11256,ＳＢＩ証券,SBI SECURITIES,250,11746,ＵＢＳ証券,UBS Securities Japan,232,165090005,FUT_TOPIX_2009,2020-08-26
10,11746,ＵＢＳ証券,UBS Securities Japan,123,11792,シティグループ証券,Citigroup Japan,124,165090005,FUT_TOPIX_2009,2020-08-26
11,12724,ＨＳＢＣ証券,HSBC (Japan),121,12800,モルガンスタンレー,Morgan Stanley MUFG,93,165090005,FUT_TOPIX_2009,2020-08-26
12,12800,モルガンスタンレー,Morgan Stanley MUFG,94,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),74,165090005,FUT_TOPIX_2009,2020-08-26
13,12400,野村證券,Nomura Securities,77,11635,クレディ・スイス証券,Credit Suisse Japan,68,165090005,FUT_TOPIX_2009,2020-08-26
14,12336,日産証券,Nissan Securities,63,12336,日産証券,Nissan Securities,64,165090005,FUT_TOPIX_2009,2020-08-26
15,12428,ＢＮＰパリバ証券,BNP Paribas (Japan),62,11272,岡三証券,OKASAN SECURITIES,34,165090005,FUT_TOPIX_2009,2020-08-26
16,11272,岡三証券,OKASAN SECURITIES,25,12400,野村證券,Nomura Securities,24,165090005,FUT_TOPIX_2009,2020-08-26
17,11696,みずほ証券,Mizuho Securities,17,12888,山和証券,YAMAWA SECURITIES,19,165090005,FUT_TOPIX_2009,2020-08-26
18,12560,松井証券,MATSUI SECURITIES,15,12724,ＨＳＢＣ証券,HSBC (Japan),12,165090005,FUT_TOPIX_2009,2020-08-26
19,11060,ａｕカブコム証券,au Kabucom Securitie,11,11060,ａｕカブコム証券,au Kabucom Securitie,7,165090005,FUT_TOPIX_2009,2020-08-26
20,12795,インタラクティブ証券,Interactive Brokers,10,11512,光世証券,The Kosei Securities,6,165090005,FUT_TOPIX_2009,2020-08-26
21,12888,山和証券,YAMAWA SECURITIES,6,12795,インタラクティブ証券,Interactive Brokers,3,165090005,FUT_TOPIX_2009,2020-08-26
22,11512,光世証券,The Kosei Securities,6,-,-,-,-,165090005,FUT_TOPIX_2009,2020-08-26
25,12400,野村證券,Nomura Securities,12,12792,メリルリンチ日本証券,Merrill Lynch Japan,12,165120005,FUT_TOPIX_2012,2020-08-26
28,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7868,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7759,165090018,FUT_NK225_2009,2020-08-26
