,institutions_sell_code,institutions_sell,institutions_sell_eng,volume_sell,institutions_buy_code,institutions_buy,institutions_buy_eng,volume_buy,JPX_code,instrument,date
2,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,6471,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7067,165120005,FUT_TOPIX_2012,2020-09-23
3,11788,ソシエテ・ジェネラル,Societe Generale,3586,11788,ソシエテ・ジェネラル,Societe Generale,3682,165120005,FUT_TOPIX_2012,2020-09-23
4,12800,モルガンスタンレー,Morgan Stanley MUFG,1014,11714,ＪＰモルガン証券,JPMorgan Japan,665,165120005,FUT_TOPIX_2012,2020-09-23
5,11714,ＪＰモルガン証券,JPMorgan Japan,616,12792,メリルリンチ日本証券,Merrill Lynch Japan,581,165120005,FUT_TOPIX_2012,2020-09-23
6,11560,ゴールドマンサックス,Goldman Sachs Japan,411,12410,バークレイズ証券,Barclays Japan,567,165120005,FUT_TOPIX_2012,2020-09-23
7,11746,ＵＢＳ証券,UBS Securities Japan,358,12800,モルガンスタンレー,Morgan Stanley MUFG,337,165120005,FUT_TOPIX_2012,2020-09-23
8,12792,メリルリンチ日本証券,Merrill Lynch Japan,336,12176,ドイツ証券,Deutsche Securities,103,165120005,FUT_TOPIX_2012,2020-09-23
9,11635,クレディ・スイス証券,Credit Suisse Japan,204,11560,ゴールドマンサックス,Goldman Sachs Japan,99,165120005,FUT_TOPIX_2012,2020-09-23
10,12410,バークレイズ証券,Barclays Japan,100,11635,クレディ・スイス証券,Credit Suisse Japan,94,165120005,FUT_TOPIX_2012,2020-09-23
11,12795,インタラクティブ証券,Interactive Brokers,84,12336,日産証券,Nissan Securities,60,165120005,FUT_TOPIX_2012,2020-09-23
12,12336,日産証券,Nissan Securities,56,11792,シティグループ証券,Citigroup Japan,56,165120005,FUT_TOPIX_2012,2020-09-23
13,11256,ＳＢＩ証券,SBI SECURITIES,53,12400,野村證券,Nomura Securities,50,165120005,FUT_TOPIX_2012,2020-09-23
14,12400,野村證券,Nomura Securities,44,11272,岡三証券,OKASAN SECURITIES,36,165120005,FUT_TOPIX_2012,2020-09-23
15,12724,ＨＳＢＣ証券,HSBC (Japan),40,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,36,165120005,FUT_TOPIX_2012,2020-09-23
16,11696,みずほ証券,Mizuho Securities,40,11256,ＳＢＩ証券,SBI SECURITIES,29,165120005,FUT_TOPIX_2012,2020-09-23
17,11792,シティグループ証券,Citigroup Japan,35,11060,ａｕカブコム証券,au Kabucom Securitie,20,165120005,FUT_TOPIX_2012,2020-09-23
18,11272,岡三証券,OKASAN SECURITIES,29,12328,ＳＭＢＣ日興証券,SMBC Nikko Sec,17,165120005,FUT_TOPIX_2012,2020-09-23
19,11060,ａｕカブコム証券,au Kabucom Securitie,23,11746,ＵＢＳ証券,UBS Securities Japan,11,165120005,FUT_TOPIX_2012,2020-09-23
20,12888,山和証券,YAMAWA SECURITIES,20,12888,山和証券,YAMAWA SECURITIES,9,165120005,FUT_TOPIX_2012,2020-09-23
21,11056,安藤証券,ANDO SECURITIES,8,11056,安藤証券,ANDO SECURITIES,8,165120005,FUT_TOPIX_2012,2020-09-23
24,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,5,12560,松井証券,MATSUI SECURITIES,5,166030005,FUT_TOPIX_2103,2020-09-23
25,11788,ソシエテ・ジェネラル,Societe Generale,1,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,1,166030005,FUT_TOPIX_2103,2020-09-23
28,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,7549,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,6849,165120018,FUT_NK225_2012,2020-09-23
29,11788,ソシエテ・ジェネラル,Societe Generale,4985,11788,ソシエテ・ジェネラル,Societe Generale,4980,165120018,FUT_NK225_2012,2020-09-23
30,11256,ＳＢＩ証券,SBI SECURITIES,478,11256,ＳＢＩ証券,SBI SECURITIES,729,165120018,FUT_NK225_2012,2020-09-23
31,12792,メリルリンチ日本証券,Merrill Lynch Japan,395,12057,楽天証券,Rakuten Securities,608,165120018,FUT_NK225_2012,2020-09-23
32,12057,楽天証券,Rakuten Securities,361,12560,松井証券,MATSUI SECURITIES,395,165120018,FUT_NK225_2012,2020-09-23
33,12336,日産証券,Nissan Securities,247,11560,ゴールドマンサックス,Goldman Sachs Japan,296,165120018,FUT_NK225_2012,2020-09-23
34,12560,松井証券,MATSUI SECURITIES,226,11060,ａｕカブコム証券,au Kabucom Securitie,280,165120018,FUT_NK225_2012,2020-09-23
35,11060,ａｕカブコム証券,au Kabucom Securitie,166,12792,メリルリンチ日本証券,Merrill Lynch Japan,246,165120018,FUT_NK225_2012,2020-09-23
36,12400,野村證券,Nomura Securities,150,11635,クレディ・スイス証券,Credit Suisse Japan,229,165120018,FUT_NK225_2012,2020-09-23
37,11746,ＵＢＳ証券,UBS Securities Japan,147,12336,日産証券,Nissan Securities,210,165120018,FUT_NK225_2012,2020-09-23
38,11792,シティグループ証券,Citigroup Japan,112,11727,ＧＭＯクリック証券,GMO CLICK Securities,149,165120018,FUT_NK225_2012,2020-09-23
39,11560,ゴールドマンサックス,Goldman Sachs Japan,91,12400,野村證券,Nomura Securities,102,165120018,FUT_NK225_2012,2020-09-23
40,12795,インタラクティブ証券,Interactive Brokers,85,12800,モルガンスタンレー,Morgan Stanley MUFG,91,165120018,FUT_NK225_2012,2020-09-23
41,11714,ＪＰモルガン証券,JPMorgan Japan,83,11714,ＪＰモルガン証券,JPMorgan Japan,86,165120018,FUT_NK225_2012,2020-09-23
42,12330,マネックス証券,Monex,68,12330,マネックス証券,Monex,67,165120018,FUT_NK225_2012,2020-09-23
43,11727,ＧＭＯクリック証券,GMO CLICK Securities,64,11784,ライブスター証券,livestar Securities,61,165120018,FUT_NK225_2012,2020-09-23
44,11784,ライブスター証券,livestar Securities,54,12288,フィリップ証券,Phillip Securities,50,165120018,FUT_NK225_2012,2020-09-23
45,12800,モルガンスタンレー,Morgan Stanley MUFG,53,12795,インタラクティブ証券,Interactive Brokers,47,165120018,FUT_NK225_2012,2020-09-23
46,11635,クレディ・スイス証券,Credit Suisse Japan,52,11520,三菱ＵＦＪモルガン,Mitsubishi UFJ Mor,29,165120018,FUT_NK225_2012,2020-09-23
47,12288,フィリップ証券,Phillip Securities,50,11272,岡三証券,OKASAN SECURITIES,24,165120018,FUT_NK225_2012,2020-09-23
50,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,59,11788,ソシエテ・ジェネラル,Societe Generale,39,166030018,FUT_NK225_2103,2020-09-23
51,11788,ソシエテ・ジェネラル,Societe Generale,15,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,27,166030018,FUT_NK225_2103,2020-09-23
52,12336,日産証券,Nissan Securities,7,12336,日産証券,Nissan Securities,11,166030018,FUT_NK225_2103,2020-09-23
53,11060,ａｕカブコム証券,au Kabucom Securitie,7,11060,ａｕカブコム証券,au Kabucom Securitie,7,166030018,FUT_NK225_2103,2020-09-23
54,12057,楽天証券,Rakuten Securities,2,12057,楽天証券,Rakuten Securities,3,166030018,FUT_NK225_2103,2020-09-23
55,12560,松井証券,MATSUI SECURITIES,1,11272,岡三証券,OKASAN SECURITIES,2,166030018,FUT_NK225_2103,2020-09-23
56,-,-,-,-,11784,ライブスター証券,livestar Securities,1,166030018,FUT_NK225_2103,2020-09-23
57,-,-,-,-,12560,松井証券,MATSUI SECURITIES,1,166030018,FUT_NK225_2103,2020-09-23
60,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,11717,12479,ＡＢＮアムロクリア,ABN AMRO Clearing,10212,165100019,FUT_NK225M_2010,2020-09-23
61,11788,ソシエテ・ジェネラル,Societe Generale,2843,11788,ソシエテ・ジェネラル,Societe Generale,3082,165100019,FUT_NK225M_2010,2020-09-23
62,12057,楽天証券,Rakuten Securities,1876,12057,楽天証券,Rakuten Securities,2613,165100019,FUT_NK225M_2010,2020-09-23
63,11256,ＳＢＩ証券,SBI SECURITIES,1634,11256,ＳＢＩ証券,SBI SECURITIES,1731,165100019,FUT_NK225M_2010,2020-09-23
64,11060,ａｕカブコム証券,au Kabucom Securitie,210,11060,ａｕカブコム証券,au Kabucom Securitie,365,165100019,FUT_NK225M_2010,2020-09-23
65,12560,松井証券,MATSUI SECURITIES,200,12330,マネックス証券,Monex,279,165100019,FUT_NK225M_2010,2020-09-23
66,12330,マネックス証券,Monex,143,11784,ライブスター証券,livestar Securities,244,165100019,FUT_NK225M_2010,2020-09-23
67,12800,モルガンスタンレー,Morgan Stanley MUFG,100,12560,松井証券,MATSUI SECURITIES,219,165100019,FUT_NK225M_2010,2020-09-23
68,11784,ライブスター証券,livestar Securities,96,11727,ＧＭＯクリック証券,GMO CLICK Securities,80,165100019,FUT_NK225M_2010,2020-09-23
69,12000,大和証券,Daiwa Securities,47,11272,岡三証券,OKASAN SECURITIES,56,165100019,FUT_NK225M_2010,2020-09-23
70,11727,ＧＭＯクリック証券,GMO CLICK Securities,44,12000,大和証券,Daiwa Securities,47,165100019,FUT_NK225M_2010,2020-09-23
71,12288,フィリップ証券,Phillip Securities,26,12336,日産証券,Nissan Securities,33,165100019,FUT_NK225M_2010,2020-09-23
72,12336,日産証券,Nissan Securities,25,12288,フィリップ証券,Phillip Securities,26,165100019,FUT_NK225M_2010,2020-09-23
73,12795,インタラクティブ証券,Interactive Brokers,17,12795,インタラクティブ証券,Interactive Brokers,4,165100019,FUT_NK225M_2010,2020-09-23
74,11272,岡三証券,OKASAN SECURITIES,10,11544,岩井コスモ証券,IwaiCosmo Securities,2,165100019,FUT_NK225M_2010,2020-09-23
75,12792,メリルリンチ日本証券,Merrill Lynch Japan,4,11056,安藤証券,ANDO SECURITIES,1,165100019,FUT_NK225M_2010,2020-09-23
76,11792,シティグループ証券,Citigroup Japan,1,-,-,-,-,165100019,FUT_NK225M_2010,2020-09-23
77,11544,岩井コスモ証券,IwaiCosmo Securities,1,-,-,-,-,165100019,FUT_NK225M_2010,2020-09-23
